mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
AT1G66640.1	1251	1251	0.6889	-0.0512658254612	0.999999939097358
AT5G05820.1	1854	930	1.1993	0.0768391656594	0.999965727629213
AT2G25830.1	1609	996	1.081	0.0672197176703	0.999992870421718
AT5G55630.1	1635	1092	0.9587	0.0372946657552	0.999998466438323
AT5G64230.1	1515	1140	0.8924	0.142245458066	0.999999593127206
AT1G61370.2	2787	1992	0.6448	-0.020439966688	0.99999999999866
AT3G17860.2	2395	1020	0.7349	-0.0310073827473	0.999962011342884
AT2G40650.1	1572	1068	1.1012	0.136608332293	0.999998558528953
AT5G43530.1	4084	3834	1.0805	0.0681611882598	1
AT1G36000.1	387	369	0.6095	-0.0876890433496	0.86138239353747
AT2G07674.2	975	975	0.8933	0.142571426816	0.999997028846151
AT1G71710.2	2391	1968	1.0226	0.0178840412235	0.999999999999388
AT2G44740.1	1169	609	0.765	0.031872594898	0.994363956225415
AT4G33800.1	934	513	0.8305	0.0032102600353	0.979124079879757
AT5G62330.1	623	513	0.6021	0.117421159411	0.989391114905726
AT1G01650.2	2500	1197	0.7849	0.036805028562	0.999998578927136
AT5G64750.1	1638	1176	1.0446	0.11010793021	0.999999749419422
AT2G36360.1	2013	1491	0.8746	0.0693615772963	0.999999998000273
AT3G22565.1	1592	186	0.7399	-0.175721836583	0.017389268356639
AT4G10970.2	1275	654	1.1309	0.113730155203	0.998243700731226
AT5G64040.2	854	546	1.0356	0.0863207100783	0.993412372257638
AT3G19085.1	831	531	0.9584	-0.062188561626	0.98711572442537
AT4G13020.3	1867	1335	0.9608	-0.00219802517558	0.999999970267445
AT1G48510.2	1507	1161	0.801	-0.104148975847	0.999999451028823
AT1G07920.1	1858	1350	1.3132	0.251385466702	0.999999991566856
AT3G26560.1	4272	3507	1.1627	0.08208903433	1
AT3G28080.6	1433	810	1.0663	-0.0972597284786	0.999758556394126
AT4G12460.2	2241	1098	0.76	0.0296204277191	0.999994445548084
ATMG01150.1	321	321	0.5983	-0.0407879202141	0.764206495826219
AT1G74390.3	1943	1080	0.8089	0.0220052286427	0.999995803507318
AT3G47690.1	1328	831	1.1187	0.0992909545093	0.999922618953486
AT2G13350.1	1732	1206	0.884	-0.0139119700803	0.999999725586034
AT1G19835.5	3379	2949	1.1402	0.0492857877154	1
AT5G27780.1	643	429	0.7314	-0.0421083418342	0.934670626739902
AT5G28288.1	255	255	0.519	-0.0658685450119	0.486913844429744
AT1G54575.1	653	309	1.0171	0.0435180923978	0.71111823567015
AT4G02550.5	1566	924	0.9392	0.000402779609075	0.999966491674204
AT5G24360.2	3086	2664	0.9713	-0.0433506745463	1
AT1G45180.4	2521	1938	0.971	0.00945113790199	0.999999999998524
AT3G28700.1	1830	1416	1.0005	0.0434091384841	0.999999994694794
AT4G22840.1	1502	1230	1.0363	-0.0140584250234	0.999999902872763
AT1G06410.3	3521	2556	0.8498	0.0181919172428	1
AT2G46370.4	2329	1761	0.9397	0.045878515653	0.999999999974855
AT5G50950.2	2061	1500	1.0898	0.0219130899446	0.999999998283782
AT1G14960.1	791	462	1.2993	0.296289782318	0.987358797581473
AT1G72550.2	2110	1755	0.9888	0.0167472465285	0.99999999998124
AT5G10320.4	1865	921	0.7832	-0.00109997011682	0.999925913381704
AT3G19570.4	3090	1797	0.9758	0.0902662421588	0.999999999949965
AT3G03773.1	1128	453	0.9878	0.0981681470088	0.93935379889201
AT2G07340.2	607	384	1.1942	0.216063468726	0.951556908237164
AT5G01980.1	2270	1482	0.8612	0.139990737564	0.999999996676604
ATMG00513.1	1446	1446	0.9561	-0.0987473868381	0.999999997871876
AT5G36280.1	309	228	0.7692	-0.0682196912243	0.393708907296489
AT1G58350.4	2971	2385	0.8833	-0.038996407049	1
AT3G54980.1	2870	2556	1.0088	-0.0231658951623	1
AT3G53780.1	1654	813	0.7534	-0.0503399601172	0.999580342140348
AT3G07740.1	1911	1647	1.0687	0.0377412304869	0.999999999917609
AT5G47800.3	2300	1680	0.7245	0.0540553112379	0.999999999872741
AT2G23760.2	2502	1884	0.9399	0.0881408392796	0.999999999996737
AT5G56620.2	1706	1209	0.7704	-0.0238324822648	0.999999718978451
AT1G05760.2	682	597	0.7855	-0.0583821435191	0.996674164048685
AT1G72120.1	1919	1674	0.8304	0.0608613641939	0.9999999999402
AT1G02690.2	1940	1620	1.0944	0.126148616708	0.999999999887568
AT3G55250.1	1430	834	1.0077	0.0896643951904	0.999898347546212
AT5G13980.2	3329	3075	1.0044	0.0162386675743	1
AT5G46850.2	1112	978	0.6533	0.0274861167409	0.999993855050707
AT2G24490.1	1473	840	0.8119	0.0524112546219	0.999869568453123
AT1G52700.6	861	615	1.0802	-0.0313513018943	0.997588461499622
AT2G39790.1	723	723	1.0952	0.0532471830651	0.999801067281992
AT5G10560.1	2744	2379	0.8874	0.0421827768552	1
AT1G19940.3	1442	1260	0.9123	-0.0529072612507	0.999999938720415
AT5G55980.1	708	342	0.9505	0.0371254794294	0.79005190957944
AT2G02390.1	1161	666	1.1299	0.0768016718376	0.998765438487261
AT1G53560.1	980	462	1.0433	0.0413399252113	0.957187077845923
AT2G27120.3	6429	6420	0.9223	0.000552831464599	1
AT3G56930.2	1974	1326	0.851	-0.0600617626784	0.999999944460125
AT5G13660.7	1773	1359	0.9519	-0.0478693613647	0.999999982081297
AT2G14110.1	908	573	1.1081	-0.0159717444346	0.994620168224523
AT5G60150.1	3998	3588	1.0389	-0.000742590971014	1
AT3G63190.1	1300	828	0.9815	0.122027977366	0.999916942059934
AT3G29130.2	840	507	0.9231	-0.00554053054229	0.981770933000407
AT2G20950.10	2433	1512	0.8245	0.231829251086	0.999999997839558
AT3G48340.1	1596	1086	1.0454	0.0537589884338	0.999998595300428
ATMG01270.1	447	447	0.8753	-0.0366717243382	0.971461380486058
AT5G65310.2	1723	885	0.9624	0.172332306526	0.999940293818535
AT2G01420.1	2849	1839	1.1915	0.12314947796	0.999999999989224
AT2G40640.6	1697	969	0.8907	0.0391327794449	0.999982099057286
AT3G25013.5	864	399	0.8888	0.000343261817479	0.872478996468804
AT4G10305.1	411	411	0.6717	-0.0653662972384	0.935280734394895
AT2G02410.7	1387	717	0.9735	0.0931266269544	0.999167309236355
AT2G34370.1	1463	1410	0.7791	-0.0327976669411	0.99999999572012
AT3G22260.3	1165	738	0.9413	0.0113129271796	0.99953852948467
AT5G03500.5	1497	507	1.0651	0.0666311085099	0.952806888073503
AT2G40020.1	950	687	1.2142	0.204915347436	0.999629560788044
AT4G23180.3	1707	1542	0.8607	0.00919871739844	0.999999999498307
AT3G25100.1	2321	1791	1.1601	0.0450593372422	0.999999999988403
AT5G51920.1	1884	1713	0.7111	0.00290943946741	0.999999999964951
AT5G13990.1	2325	2088	1.0739	0.211100903446	1
AT3G07010.2	3048	1152	1.1081	0.0542451063827	0.999993181070077
AT1G71695.1	1480	1077	1.0023	0.142836487706	0.999998901298484
AT1G19710.1	1816	1440	1.0089	-0.00270462056201	0.999999996312514
AT3G19390.1	1900	1359	0.915	0.0556506078979	0.999999981637259
AT5G35080.1	1404	849	0.9791	0.0313582071814	0.999913010050234
AT3G07568.1	528	207	0.9065	0.106345341321	0.334985887317357
AT1G50740.1	819	360	1.1527	0.172057710017	0.877252022662471
AT1G15380.2	864	525	1.1879	0.100535465991	0.991714230293596
AT1G43722.1	975	975	0.7718	-0.136949810105	0.999993286399059
AT2G39470.3	1000	525	0.674	0.0189630313231	0.978838412406502
AT3G49890.2	879	747	1.0557	0.0283692106229	0.999808406199825
AT1G79230.1	1755	1140	1.0128	0.0561503676246	0.999999275322918
AT1G67820.1	1550	1338	1.0805	0.0551062881458	0.999999988331878
AT5G57090.2	2801	1644	0.919	0.133824445743	0.999999999545854
AT1G79360.1	1913	1584	0.8859	0.033015402317	0.999999999681611
AT4G04730.1	423	423	1.0086	0.0165264945523	0.967334419984156
AT4G22120.4	2738	2316	0.9862	0.0367320547938	1
AT1G10010.1	1428	1428	1.0084	0.0901860324747	0.99999999830166
AT5G20710.2	2227	1866	0.9266	0.0541122730688	0.999999999997079
AT5G22555.1	595	288	0.9696	0.00349511845054	0.618153400537244
AT1G12420.2	1779	1110	0.9282	-0.0279780569098	0.999998230824737
AT3G58060.1	1527	1236	0.8732	0.00312118480426	0.999999898229334
AT2G17470.2	1918	1683	0.7579	0.0080265224284	0.99999999993828
AT2G30800.2	3755	2871	1.0151	0.00724970405816	1
AT5G66440.1	1258	759	1.1695	0.170282946364	0.99979608577576
AT5G43010.1	1659	1200	1.0227	0.107231201321	0.9999998278182
AT2G21550.2	1778	1470	0.9846	-0.0110262612051	0.999999997949004
AT5G61310.3	600	195	0.9796	0.0630034809697	0.251505422193098
AT5G06100.5	2443	1563	0.9668	0.0309676822484	0.999999998755918
AT5G16880.2	1674	1224	1.1011	0.072249129867	0.9999998845432
AT5G13020.3	1821	849	1.0092	0.0723078167506	0.999826447596878
AT2G13650.1	1525	1002	1.0144	-0.0412764108133	0.999992445194837
AT3G49370.1	2287	1785	0.8785	0.0536855463347	0.99999999998459
AT3G24120.2	1353	897	0.8723	0.117172553441	0.999971191005885
AT5G36730.1	1233	1233	0.6983	-0.0974030852509	0.999999908702399
AT2G31370.5	1694	1134	1.1441	0.0749657873736	0.999999393785597
AT1G73390.6	1816	1260	0.9959	-0.00498320440087	0.999999894971683
AT5G58800.1	900	624	0.9636	0.122324790928	0.998328665495534
AT5G36170.4	1646	1173	1.0898	0.0486609544005	0.999999698909938
AT4G31790.2	1432	834	1.0348	0.0136539275726	0.999879549467823
AT3G22060.1	1145	759	0.6713	-0.00177214588817	0.999600458222476
AT4G27650.2	1645	1137	0.9847	0.0494979161768	0.999999356223098
AT1G17510.1	667	369	0.7902	0.140730570345	0.882567993838273
AT4G28320.1	1757	1296	0.7385	0.00188380921983	0.999999940034915
AT3G19630.1	1496	1119	0.8892	-0.00380728235114	0.999999163164577
AT2G47510.1	2231	1479	1.0926	0.0853017267758	0.999999996990107
AT5G02770.1	1732	645	1.1042	0.206881050168	0.995868423791354
AT1G07780.11	1941	642	1.094	0.0324364624673	0.989747232975924
AT1G17370.1	1878	1260	1.065	0.128646766487	0.999999920446091
AT1G57765.2	773	354	0.636	0.0412380129968	0.757160631801164
AT5G64480.1	845	555	0.9735	0.0727130517288	0.993990186960431
AT3G22150.2	3040	2463	0.9594	-0.0295658917309	1
AT1G74630.1	1993	1932	0.8688	0.0183024158785	0.999999999999373
AT4G16740.3	2473	1122	0.8461	-0.0749192094706	0.999993246277246
AT3G22620.1	868	612	1.1227	0.146937882133	0.998411185085775
AT2G24945.1	1400	633	0.6168	-0.0931501637795	0.991076354345206
AT4G31870.2	1712	528	0.6833	-0.05032097131	0.91063448320653
AT1G22430.2	1468	1167	0.9731	-0.00987038847211	0.999999694091098
AT1G23860.1	1643	564	1.0712	0.267174479738	0.986372456743118
AT1G69020.2	2447	2370	0.879	-0.00251268346219	1
AT3G46610.2	2471	1998	0.9803	0.0095400545237	0.999999999999563
AT4G10360.3	1462	801	0.7263	-0.0594933547761	0.999623293236343
AT3G47790.3	3082	2352	0.6491	-0.0263683567079	1
AT4G38900.2	2374	1644	1.0367	0.10072348349	0.999999999809281
AT2G47790.1	1398	1179	1.0637	0.119020406135	0.999999858085669
AT1G62320.2	3134	1917	0.8473	-0.0481713528091	0.999999999990553
AT5G19030.1	716	519	0.4472	0.0465365162776	0.984343699627342
AT3G43190.1	2890	2427	1.2079	0.119755665197	1
AT3G10050.1	2525	1779	1.0159	0.0924662390654	0.999999999978027
AT1G24020.2	910	468	1.2726	0.191822670729	0.981060416024139
AT1G03280.2	2312	1440	1.1168	0.130456075791	0.999999993656801
AT2G27970.1	762	252	1.1611	0.074510477393	0.460789875336251
AT2G48150.1	921	513	1.0197	0.089385214496	0.986157658070997
AT3G05860.1	856	783	1.1548	-0.101776118084	0.999881056512103
AT3G46450.2	2085	1485	0.5734	0.0209488898624	0.999999996151812
AT2G22410.1	2216	2046	0.9448	-0.0273458995532	0.999999999999877
AT5G52030.1	1721	777	0.6523	0.0272040872016	0.99915737749533
AT2G26070.1	1122	753	0.6881	0.0248818706351	0.999607131539486
AT2G30424.3	667	225	0.9827	-0.00437886275885	0.30284978899785
AT3G43550.1	1054	867	0.9714	-0.147094116808	0.999950670009052
AT5G52160.1	624	291	0.8224	0.207589881499	0.701817429335896
AT1G36325.1	213	213	0.7837	0.146526254007	0.508187561227734
AT2G41020.2	2095	1149	1.1566	0.0143029514304	0.999998834977642
AT5G66420.2	2675	2265	1.0674	0.0179224972254	1
AT5G54080.2	2185	1386	1.0351	0.0644450778369	0.999999982911775
AT2G47800.1	5061	4551	0.9684	0.139990344234	1
AT3G60900.1	1948	1269	0.8994	0.181038180964	0.999999920945243
AT1G08750.3	1619	1167	1.0162	-0.0245966957592	0.999999589354111
AT4G02350.2	2610	2364	1.0082	0.0614368605652	1
AT5G15460.3	808	297	0.9041	-0.0384666611841	0.515567131273051
AT2G46495.2	1331	1035	0.4602	0.041746599331	0.999996196620306
AT5G06440.1	2247	918	0.627	-0.081364079618	0.999764868236059
AT5G07350.2	3182	3024	1.0238	0.106204593491	1
AT5G19390.4	2841	2145	1.1012	0.0627447765298	1
AT1G60230.1	1601	1377	0.9476	0.0987491291103	0.999999993643625
AT5G15460.2	1127	375	1.0797	0.0273485859033	0.769590563873736
AT3G53270.1	1473	843	1.1015	-0.0543288480487	0.999876749695196
AT5G12940.1	1458	1116	0.8967	0.0987159494498	0.999999369984361
AT5G19600.1	2359	1905	0.9465	0.0154997716135	0.999999999998009
AT3G59410.3	5311	3726	1.0668	0.026173124682	1
AT1G04550.1	1391	522	0.9982	0.112448481741	0.97192895187069
AT1G34210.1	2554	1887	0.9683	0.072519449002	0.999999999996536
AT2G41280.1	602	324	1.0612	0.178695072093	0.840174896814525
AT2G14290.1	1333	1062	0.7423	0.013220854209	0.99999808545592
AT3G23900.3	3446	2964	0.9778	0.0533955772808	1
AT3G22840.1	1035	588	1.1235	0.223646389983	0.997166442718406
AT2G44530.2	1568	1182	1.0071	0.0742433026854	0.999999778643559
AT2G32520.2	1522	954	0.9085	0.0629327563169	0.999984492454817
AT5G26610.1	1200	906	1.0359	0.0851914529942	0.999983208177446
AT1G09195.1	2135	963	0.8753	0.0251691528597	0.999950186739734
AT1G57800.2	2119	1995	1.0136	0.0979817041829	0.999999999999821
AT3G09410.1	1740	1284	0.7754	0.00364271305582	0.999999930339277
AT1G19790.2	1800	1038	1.1639	0.0777916936194	0.999995695726833
AT5G28680.1	3139	2577	0.813	-0.0287509747999	1
AT2G43130.1	1060	645	1.2351	0.218061132185	0.999050690992667
AT5G15160.1	788	285	0.5264	0.0972333622378	0.467376978930567
AT1G04430.2	2473	1872	0.9324	0.0288481490523	0.999999999995502
AT3G23360.1	814	783	0.8917	-0.0191308803552	0.999886374818976
AT1G16290.1	1445	1260	0.8101	0.0228603417126	0.999999943961558
AT3G16710.1	1652	1524	0.9713	-0.0665523546123	0.999999999314441
AT2G27500.1	1701	1179	0.8342	-0.0579569472157	0.999999502183127
AT5G06710.3	1960	714	0.9988	0.0601520170919	0.99711737160226
AT1G76170.5	930	738	0.7088	0.0183634812547	0.999645765716185
AT1G02813.1	652	450	0.9603	0.0903856807286	0.972810946388376
AT1G50500.3	3197	2487	1.0361	0.0381049454469	1
AT4G18140.3	1636	1329	1.0274	-0.0546114653754	0.999999977401326
AT3G26730.7	2894	1887	1.1079	0.0316019656791	0.999999999993411
AT2G05530.2	582	315	1.1874	0.200784812954	0.846212350009658
AT1G47317.1	312	312	0.6536	-0.0794389463611	0.72737774822389
AT3G44190.2	1690	942	1.181	0.0644128825833	0.999979150071174
AT2G27410.1	993	774	0.7487	0.0502341032945	0.99981675906244
AT4G28560.1	1353	1353	1.0593	0.155681994502	0.999999995250104
AT4G37710.2	644	372	0.9389	0.033171502305	0.879305231455746
AT2G43210.1	1854	1596	1.088	0.0120198569308	0.999999999801705
AT2G33585.2	805	471	0.654	0.000310463001268	0.95904638328176
AT3G59630.1	1969	1476	0.8231	-0.0237407922226	0.999999996791779
AT3G24255.3	1953	1437	0.595	0.0275693432936	0.999999993046855
AT5G48000.2	1833	1434	0.9659	0.0396924637259	0.999999996013314
AT2G40310.1	1215	1215	1.1199	-0.110847924007	0.999999914065904
AT4G39740.1	1287	831	0.8905	0.0347451726871	0.999896221011305
AT5G47550.1	866	369	1.311	0.286563776565	0.922404847842748
AT5G12440.8	2929	2046	0.9628	0.0269184836933	0.999999999999569
AT1G61660.4	1521	1116	0.7947	0.0499609059922	0.999999113573079
AT3G05640.2	1648	1077	0.7793	0.0950080131719	0.999997877390625
AT5G48575.1	806	294	0.8125	-0.0808406270872	0.454893688663026
AT1G16980.1	2699	2469	0.9292	-0.0440721170932	1
AT1G32070.3	970	774	1.1165	0.00588876574797	0.999860933128659
AT4G30100.2	4662	3936	1.1071	0.0613189631319	1
AT2G47920.2	1047	678	1.0056	0.198439634628	0.999346510101264
AT1G67170.1	1634	1080	1.1684	0.0683219147318	0.99999854530577
AT3G17310.1	2921	2133	0.929	0.0195558415412	1
AT1G73270.1	1359	1359	0.8032	-0.0645370147029	0.999999990509849
AT3G18070.2	1453	1275	0.8067	0.0223084880169	0.999999956675184
AT1G50410.4	3547	2652	1.0234	-0.00145114626105	1
AT2G41690.1	1085	735	0.7947	0.0903052687773	0.999608397777557
AT1G11820.2	2033	1536	1.1386	0.00921335477272	0.99999999917701
AT1G20870.1	1758	1392	0.7396	0.0620718050179	0.999999991270408
AT4G12560.1	1664	1242	1.1194	-0.054934815915	0.999999890212751
AT2G36810.2	5710	5112	1.0392	0.0100591414526	1
AT4G34540.1	2805	1008	1.1935	0.0827922593939	0.999947808451879
AT5G11180.2	2904	2904	0.8273	-0.0265829422041	1
AT3G14415.2	1635	1122	1.059	0.161455061004	0.999999413057451
AT4G09020.1	2746	2295	1.0634	0.0151112736923	1
AT2G25180.1	2291	1791	1.081	0.0277873901612	0.999999999987712
AT1G64950.1	2052	1533	1.1471	0.159894468265	0.999999999386329
AT2G29020.1	919	402	0.7315	0.0277287105521	0.85726466097343
AT5G61940.2	3825	3627	0.8849	0.00785451421125	1
AT3G59060.2	2282	1335	0.8298	0.0693306123973	0.999999936436205
AT3G25820.2	1367	1335	0.7717	-0.0826680307543	0.999999983799349
AT3G16640.1	1012	507	1.1391	0.178848202316	0.986764143744113
AT5G17530.4	2164	1917	1.0257	0.0537439482082	0.999999999999084
AT3G02940.3	1271	966	0.9342	-0.0331768320929	0.999990585697513
AT4G01600.2	704	687	0.987	0.036594270023	0.999569893393903
AT2G40935.4	1008	501	0.5436	-0.0385856148214	0.957237894710069
AT5G37720.1	1280	867	1.0863	0.181476037492	0.99996968702355
AT1G35183.2	598	369	0.928	0.0759939685262	0.8926809823952
AT2G27630.1	4276	3369	0.918	-0.0192737989538	1
AT3G61450.6	930	786	1.1202	0.0810890860562	0.999915077680871
AT2G13100.2	1500	1026	0.9936	0.00351187355486	0.999995798029019
AT1G54020.1	1375	861	0.9067	-0.0573332514584	0.999912057526946
AT1G10210.2	1876	1113	1.1587	0.0822630103028	0.999998760329382
AT4G19110.2	2544	1395	0.911	0.0329233655563	0.999999964350058
AT1G36920.1	901	534	0.7391	-0.174510215597	0.977473951625244
AT4G28706.3	1503	1212	1.0229	0.0450157738116	0.999999881467
AT5G61190.7	3715	2883	1.0508	0.0237525803114	1
AT2G42960.2	2537	1053	0.8434	-0.0608328973604	0.999973414559769
AT2G30120.2	981	867	1.2221	0.0630455103611	0.99998004040782
AT5G28290.2	2671	1707	0.6971	0.048148151502	0.999999999833029
AT1G73630.1	942	492	1.1073	0.115773598799	0.981725019067245
AT4G14520.7	1343	603	0.879	0.0121190740651	0.99163586271463
AT1G51860.1	3219	2673	0.8196	-0.0324407860889	1
AT2G40820.1	1993	1479	1.1067	0.0178302301321	0.999999997798024
AT3G01850.4	926	597	1.0578	0.136896918763	0.997441328328664
AT3G53690.1	1363	963	0.9361	0.0356489964911	0.999989982297694
AT5G52270.1	675	675	0.8469	-0.0776875216735	0.99923028781876
AT1G06680.1	1351	792	1.0013	0.218736885463	0.999862324111129
AT1G61680.1	1710	1710	0.8022	-0.0309836177194	0.999999999973692
AT3G26620.1	371	366	0.998	-0.101586718547	0.893702536091738
AT5G08060.1	1237	396	0.9375	0.299948746831	0.873310200006317
AT1G16445.1	1003	825	0.759	0.0132033712121	0.999920944947865
AT2G19990.1	832	531	0.8405	0.0522908314731	0.989172547179389
AT5G42680.2	931	717	0.8235	0.0922135533751	0.999609124501266
AT2G47440.1	2227	1581	0.9181	0.190945609774	0.999999999592194
AT4G35730.1	1767	1401	1.0884	0.0934028480493	0.999999994972839
AT3G14860.1	1865	1479	0.9484	0.0289129684427	0.999999998071978
AT3G05270.3	2838	1848	1.0077	0.0691121959098	0.999999999987869
AT3G18580.1	1040	654	0.8634	0.0819696470547	0.99846442057162
AT4G20740.1	2777	2184	1.0116	0.000939136731373	1
AT5G27210.1	1221	894	0.6102	-0.014018692567	0.999958346146086
AT1G21060.1	1679	1554	0.7305	-0.0357705710157	0.999999999519536
AT3G15780.1	638	354	0.7215	0.264290477286	0.885241073353281
AT3G30380.1	1615	1200	0.8976	0.0362685847141	0.999999788029618
AT4G16990.10	2633	2388	0.7554	-0.0163840742651	1
AT1G08100.1	1709	1569	1.0128	0.147201137184	0.999999999812441
AT3G21850.1	584	462	1.1372	0.158693407782	0.986204779664077
AT5G08120.1	1538	981	1.0435	0.106133518376	0.999992316409475
AT3G32960.1	645	645	0.8595	0.0154758763991	0.999011517893709
AT3G47640.2	1158	723	1.1178	0.0534074173772	0.999541302031063
AT4G28706.4	1598	1323	0.9766	0.0333212878843	0.999999980304418
AT1G54450.1	2209	1608	0.8125	0.00101410800559	0.999999999575488
AT2G43500.5	3406	2844	0.8146	0.0153176447007	1
AT5G27440.1	1044	651	0.7142	-0.0762858475169	0.99720634475823
AT5G55480.1	2833	2301	0.9002	0.0272207196709	1
AT1G48590.2	805	603	1.0651	0.0441513273116	0.997737356855172
AT1G05550.1	1333	711	0.8557	0.00291771404224	0.998829567004848
AT5G55090.1	1530	1347	1.0326	0.0350354083495	0.999999989557965
AT2G14520.1	1950	1272	1.0404	-0.0222560480801	0.999999890253231
AT2G17975.2	833	717	0.8163	-0.0443686272671	0.999542833469292
AT1G48195.1	450	249	0.9687	0.0191452295892	0.521007239053837
AT2G42170.3	1812	990	1.0956	0.0728579251028	0.999988440150374
AT4G22214.1	1268	567	0.564	-0.0105044978726	0.980298521052189
AT1G21690.2	1258	984	1.0543	0.0608193642191	0.99999535558447
AT3G59760.2	1553	1299	1.0578	0.0894714287047	0.99999997736801
AT5G51130.1	1365	957	0.9457	0.0419941461545	0.999989037545654
AT5G12120.1	2800	1860	1.0208	0.0678982335994	0.999999999991068
AT5G01010.5	1619	1440	0.8117	0.0691165067953	0.999999997491434
AT2G07751.1	357	357	0.6301	-0.174146241516	0.812416014580707
AT1G61900.1	2037	1302	0.8313	-0.0330170054708	0.99999990670149
AT1G28395.5	858	276	0.7597	0.204716199087	0.512938572257522
AT5G20710.1	2821	2481	0.8656	0.0386176040603	1
AT4G19540.1	1642	942	1.0269	0.0879944061492	0.999979368615348
AT2G27790.2	1055	723	0.8391	-0.00518442040104	0.99943790433697
AT5G46040.1	1761	1761	0.8645	-0.0232368869147	0.999999999989524
AT4G24030.1	387	387	0.9314	0.172742131967	0.957447325458598
AT1G08070.2	2391	1914	0.8642	-0.0292314001543	0.999999999997832
AT3G54540.1	2659	2172	1.1371	0.129398897155	1
AT3G05165.5	1707	1404	0.817	-0.02111827254	0.999999992748862
AT2G04170.4	1630	897	0.8562	-0.034761502243	0.999926072111275
AT1G27110.3	1726	1110	0.8024	0.0237443789491	0.999998426794445
AT5G04900.1	1400	1047	1.0788	0.0424536942384	0.999998040282402
AT3G47120.2	1429	909	1.0556	0.0983761389178	0.999976308169249
AT3G05810.2	724	339	0.8344	0.0813375222954	0.775791861470845
AT1G10390.1	3875	3126	1.0885	0.0639242069906	1
AT1G18390.2	2128	1965	0.752	0.0160577594711	0.999999999999502
AT4G39180.1	2321	1665	1.1556	0.131449613558	0.99999999990346
AT3G21940.2	625	543	0.7549	-0.0192855603909	0.992500104528692
AT1G13920.7	1405	882	0.8167	0.0413869168015	0.999946331277164
AT2G18050.1	961	504	1.1815	0.14250464114	0.986673503782386
AT4G29190.1	1533	1071	1.0291	0.0994536201242	0.999998517581325
AT5G14270.1	3036	2067	1.1343	0.0740502670207	0.999999999999727
AT1G66460.2	1820	1038	0.84	-0.0247764240789	0.99999217091378
AT5G17440.1	1696	1215	1.0732	0.163709625034	0.99999988383749
AT4G08485.1	261	261	0.8196	-0.17343156664	0.51403249530142
AT5G39100.1	808	393	1.006	0.0128210852841	0.887221281629325
AT5G11860.2	1546	918	1.2178	0.0542332280394	0.99997573170673
AT4G12790.1	1491	816	1.1875	0.0505532855465	0.99985070425
AT1G72640.4	1278	612	0.9822	0.045138085872	0.994774444075404
AT5G01110.2	2745	2274	0.8763	-0.0807694294837	1
AT3G03640.1	1765	1596	0.9552	0.0423296252847	0.999999999825534
AT2G17510.1	3080	2802	1.0867	0.0331304983436	1
AT1G07230.1	2170	1602	0.9578	0.0706957079863	0.999999999677858
AT5G02560.1	1434	462	1.0056	0.0917134285097	0.909217457362591
AT3G06380.2	1941	867	0.5563	0.000193119663287	0.999712296163175
AT4G34810.1	611	357	0.7681	-0.0555434788634	0.800845242122333
AT4G36190.1	1910	1449	0.837	0.0151457930571	0.99999999578533
AT1G05380.2	4229	3417	0.9245	0.0074116968317	1
AT5G02080.1	876	813	0.8233	-0.0234167970849	0.999920622065962
AT5G43430.2	1019	537	1.0608	0.0654636271648	0.988961921087444
AT3G18215.1	1654	735	0.855	0.057812936908	0.998768368814868
AT5G14980.1	984	984	0.9974	0.211235783137	0.99999804416097
AT3G25240.1	1123	846	0.8957	0.201249322457	0.999962720621482
AT2G42270.1	6906	6519	1.1692	0.05911420879	1
AT4G26220.1	1098	699	1.1686	0.138858926927	0.999510966623173
AT4G14160.3	2691	1863	1.0177	0.0595762093694	0.999999999993019
AT1G50450.1	1559	1287	1.1476	0.0912987792644	0.999999973814693
AT2G20470.1	2096	1710	1.0463	0.0978982927862	0.999999999967551
AT1G70480.2	1409	1017	0.7275	0.0795159163413	0.99999561010618
AT4G36515.1	620	168	0.5107	0.0372745538571	0.106182266842125
AT1G28395.3	737	288	0.8075	0.194863470111	0.629942014525561
AT4G08350.1	3517	3126	1.0535	0.0673338430291	1
AT4G01280.1	2243	909	0.928	0.019837016674	0.99983845166143
AT3G60510.3	1573	1281	0.8582	-0.0051037251329	0.999999949845953
AT1G06960.6	1130	405	1.0172	0.0214891565976	0.843235684680765
AT5G59910.1	1286	453	1.2658	0.338254286645	0.964099813983297
AT2G28560.2	1516	1113	0.8981	-0.0235103652227	0.999998986356424
AT5G04460.6	2759	2592	0.9347	0.0699938149769	1
AT3G26932.2	2079	1080	0.6981	-0.00967393334031	0.999993414829769
AT4G30820.27	867	537	0.9427	0.114457169177	0.991902515844673
AT5G41620.2	2372	1395	0.948	0.103056612027	0.999999979421326
AT5G58510.2	3240	2589	0.973	0.0738975021308	1
AT2G15680.1	647	564	0.8811	0.134038053626	0.996773691051433
AT1G70400.1	791	513	1.0796	0.0154255781998	0.987776800963409
AT1G14320.1	1115	663	0.9142	0.146790777284	0.998778174750365
AT4G38470.1	2470	1728	1.0482	0.0796144968047	0.999999999949215
AT1G72690.1	554	264	1.1932	0.067057683617	0.619137891110464
AT2G27790.4	787	522	0.596	-0.0303424820612	0.982048166276708
AT4G39720.4	1141	873	0.7619	0.0908461927027	0.999964978883441
