mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
AT1G05020.1	2609	1962	0.8656	0.114638749873	0.999999999999047
AT5G20030.1	1401	981	0.7891	0.0286335428456	0.999990971513672
AT4G34450.1	4107	2661	1.0257	0.0619610597241	1
AT3G01750.1	2674	1995	0.9912	0.18666938545	0.999999999999563
AT5G66030.1	2937	2367	1.2359	0.139176037834	1
AT3G45110.1	456	363	1.0673	-0.0427863351266	0.892667408918101
AT2G37440.2	1947	1197	0.661	-0.0685638359659	0.99999930112117
AT2G20380.1	1047	1047	0.7677	-0.00365208167386	0.999998534267379
AT1G30610.1	3154	3021	0.8102	0.018180175407	1
AT3G61930.1	744	330	0.8797	0.22831088956	0.80948663648797
AT2G05590.1	1235	792	0.7336	-0.0344363457405	0.999734624161882
AT1G35350.1	2975	2256	0.7721	-0.0097747772582	1
AT1G45191.1	1688	1590	0.6903	-0.0318962817232	0.999999999741774
AT2G43150.1	1411	639	1.2861	0.16079031145	0.997670403891056
AT3G14150.3	1622	834	1.0424	0.00419843361418	0.999821919565255
AT1G76970.3	2250	1341	1.1812	0.0902178703957	0.999999963447825
AT5G24520.2	1436	1026	1.1031	0.103306134022	0.999997396294937
AT2G36960.2	2547	2232	0.9973	0.0468548854786	1
AT5G63800.1	2636	2157	0.7691	0.00966768437864	1
AT1G60060.2	1293	1041	0.9826	0.0335451784775	0.999998016528283
AT3G26135.1	318	183	0.8137	0.0102087269422	0.260389586106793
AT1G25230.2	1506	816	0.8365	-0.0203065975328	0.999745385007116
AT1G11500.2	927	471	0.8808	-0.00811584449677	0.957009147912305
AT2G34360.1	1554	1443	0.8692	0.0809626030007	0.999999998078913
AT3G24070.1	1710	789	1.2226	0.134207516727	0.999702856599209
AT3G17310.3	2483	1776	0.813	0.0148161959489	0.999999999968616
AT4G03190.1	2324	1758	0.7622	0.0849876718261	0.999999999971862
AT3G16970.1	423	423	0.6198	-0.0825792826625	0.941461166740503
AT2G05530.2	582	315	1.1874	0.200784812954	0.846212350009658
AT1G55680.1	1960	1338	1.0772	0.00576554399747	0.999999970282801
AT1G44050.1	2461	2205	1.1176	-0.0469108011563	1
AT1G78200.2	1272	852	1.0821	-0.0108875825631	0.999935892141367
AT3G22660.1	1180	882	1.2432	0.200943608084	0.999984479812797
AT2G44060.2	1217	978	1.2051	0.167419988439	0.999996816711847
AT1G09760.1	1190	750	1.0751	0.0382535808657	0.999679580088422
AT5G53220.3	1591	1107	1.1954	0.0374515751393	0.999999145467743
AT2G10975.1	580	402	0.9567	-0.0655213368152	0.919518836994464
AT5G43300.1	1652	1113	1.0151	-0.0297089240965	0.999998792798872
AT1G62040.2	1145	285	1.0429	0.0477202128059	0.382667628690277
AT2G30740.10	2092	1101	1.1478	-0.0032295614482	0.999997033306203
AT2G19365.1	262	255	0.9512	-0.102110677367	0.56086170189261
AT4G09920.1	1112	951	0.6541	-0.121441831411	0.99998528689073
AT2G42865.1	249	249	1.0785	0.20042994622	0.738393756945568
AT5G66110.3	967	444	1.1162	0.26760648096	0.968806022819852
AT5G07360.2	2311	1959	1.0945	0.0337488608969	0.999999999999445
AT2G46320.2	1502	789	0.9243	0.0519551947897	0.999679989644018
AT5G44920.1	1154	768	0.9427	0.0236317551033	0.999748998238202
AT2G20740.1	1179	666	0.752	0.0189474972666	0.997899812190223
AT1G68170.2	1719	1101	1.0398	-0.0672811216649	0.999998152489366
AT2G01990.1	907	642	0.7899	-0.00243731939363	0.998047869543216
AT4G24990.2	1199	357	1.0837	0.0703034987078	0.699016677826113
AT3G24080.1	2263	1917	1.1855	0.217218322228	0.999999999999363
AT1G54575.2	902	375	0.8305	-0.0227470476109	0.784447112784434
AT1G05320.1	2794	2373	1.0457	0.0400660299566	1
AT3G32940.1	2289	1824	0.9943	-0.0013947639565	0.999999999992249
AT5G63540.2	2349	2034	1.0747	-0.00551839694233	0.999999999999832
AT3G07470.2	1888	483	0.8067	0.0667456248236	0.824999049391983
AT4G19010.1	2053	1701	0.9036	-0.0243136431126	0.999999999945335
AT5G42400.5	5233	4167	0.9571	-0.0400002045718	1
AT2G21385.2	1130	759	1.0016	0.0235399214446	0.999732212346411
AT3G29638.1	1714	1344	0.973	-0.108637546222	0.999999975946952
AT4G35930.3	1577	969	0.9462	0.0122396286013	0.999985641054015
AT5G65560.2	3697	2748	0.985	-0.0526303926646	1
AT2G01150.1	933	444	0.6894	0.206569305271	0.950388872698103
AT3G02450.1	2319	1869	0.9222	0.0251149155212	0.999999999996423
AT3G12810.1	6964	6168	1.1879	0.0461914271223	1
AT1G09050.1	3216	2751	0.9627	0.0294648681196	1
AT1G65349.1	228	228	1.095	0.10286083766	0.613149071132973
AT3G09760.1	2040	1476	0.8524	0.0239121815513	0.999999996814359
AT3G51640.2	3349	2529	0.8385	0.00494056068392	1
AT2G16760.1	1229	984	1.1117	0.103549696352	0.999996264774527
AT3G23280.2	1944	1317	1.005	0.0558362655839	0.999999959946549
AT4G20540.1	1094	813	0.6156	-0.0233980495943	0.999852067102502
AT2G40765.1	543	174	1.0597	0.258491637783	0.309731302176862
AT4G11060.1	1139	606	0.9195	-0.00926242992635	0.994604714181972
AT3G09590.1	576	561	0.5253	0.14751213451	0.996012455288024
AT1G69310.3	1456	852	0.96	0.125008488896	0.99992665101183
AT1G72840.1	4122	3129	0.7842	0.0228292351069	1
AT5G45130.1	1317	603	0.9608	0.0675431166981	0.993580190738205
AT3G24570.1	1008	708	0.7946	0.0935586665478	0.999449948393542
AT2G37960.1	1793	1443	0.9224	-0.0226833370297	0.999999996201066
AT5G38700.1	1153	549	0.9654	0.103373937541	0.988568815658879
AT5G41180.1	2479	1995	0.7163	0.00844376459024	0.999999999999399
AT2G24490.1	1473	840	0.8119	0.0524112546219	0.999869568453123
AT5G63120.2	2314	1776	1.0078	0.0527890890124	0.999999999982939
AT2G16190.1	1128	912	0.744	0.05319851718	0.999981463227872
AT3G01690.1	1861	1086	0.8302	0.202312355695	0.999998008560098
AT4G23895.1	1213	744	0.9288	0.0464453605391	0.999579540242633
AT3G22235.1	670	228	0.6016	-0.324438513672	0.125367396251749
AT1G06340.1	820	405	1.0282	0.156653741288	0.933584532207333
AT3G12820.1	1222	720	0.4988	0.0454277460966	0.999002682455421
AT2G04037.1	589	474	0.9802	-0.141976697312	0.972892448972049
AT3G60080.1	1660	921	1.0685	0.164731662784	0.999974984717688
AT2G07200.1	456	456	0.7226	-0.0928120706923	0.967496603567848
AT3G17365.2	1093	834	1.0086	-0.0372464771202	0.99992807861966
AT2G23987.1	454	360	0.7467	-0.0707083984471	0.8453334151629
AT1G21610.6	2731	1542	1.2429	0.0352106674503	0.999999997522738
AT5G64080.1	1022	549	1.1413	0.126091080584	0.992886697714012
AT4G25920.1	1204	1173	0.8572	0.00564063327219	0.999999825685216
AT5G57280.1	1204	870	0.8569	0.0966415675236	0.999962184649326
AT5G48330.2	1558	1365	1.0159	0.0636403462069	0.999999992525273
AT3G10120.1	820	522	1.2	0.0549264569637	0.991099758791834
AT2G27840.2	792	546	1.1771	0.0868666224157	0.994888061037653
AT1G80790.3	2637	1413	1.1297	0.127703268456	0.999999980265103
AT4G31800.1	1740	933	0.9088	0.0432232312464	0.999963080176435
AT3G05600.2	1419	732	0.7589	0.0984785214783	0.999190673200735
AT5G66060.2	933	732	0.7925	0.0872031820337	0.999690115767981
AT5G15537.1	1928	216	0.8561	0.025202720585	0.0285164817476898
AT1G72730.1	1706	1245	1.0946	0.149523050119	0.999999930925181
AT5G09720.2	1539	885	1.0527	0.070620925895	0.999950673426704
AT2G25130.1	1795	1407	0.9973	0.0919860757911	0.999999994807374
AT3G29020.2	1109	918	0.7407	-0.000129519944466	0.999981674179778
AT2G26310.1	1669	1197	0.7742	-0.0633233605198	0.999999641006881
AT5G02970.1	2290	1545	0.8845	0.0441230985974	0.999999998658814
AT3G21260.2	917	450	0.8244	-0.0536111467844	0.928715433639777
AT1G63610.1	1687	1023	1.1407	0.0793950298946	0.999995371999902
AT4G26960.1	725	471	0.7749	0.0792604147298	0.973963612892249
AT1G05920.1	1477	948	0.8983	0.0570935895969	0.999983753741715
AT3G11240.4	2222	1341	0.8572	-0.0185793775135	0.999999938554725
AT5G19490.1	1289	795	1.0359	0.0315409658003	0.999821376246431
AT3G57000.1	1286	897	1.045	0.0158423272589	0.999972265871253
AT2G41070.2	1360	789	0.9956	0.0634492921228	0.999780029363196
AT1G67670.1	371	195	0.9624	0.271381558327	0.467075010087442
AT1G42430.1	1766	1281	0.9092	0.108713719996	0.999999947436484
AT5G54990.1	725	681	0.6613	-0.00422423900343	0.999248916014461
AT2G34450.2	685	459	0.9376	0.125811395354	0.976951096190806
AT1G60010.1	1083	522	1.218	0.111887050709	0.987312499655656
AT3G47810.1	841	573	1.2415	0.138325060879	0.997166426825155
AT3G56891.1	676	501	1.0323	-0.106154322567	0.982828743400098
AT1G51745.1	2783	1908	1.0494	0.0792919831711	0.999999999996638
AT2G41150.1	1603	780	0.705	-0.0176287214909	0.999326631583111
AT2G17060.2	3979	3336	0.666	-0.0260287596505	1
AT3G25880.2	712	225	1.0088	0.0106044692186	0.297230603813202
AT5G44973.1	474	309	0.5217	-0.099115054131	0.606963787683761
AT3G57210.1	1231	477	0.7644	0.0662898437555	0.9366470183163
AT2G31810.1	2165	1476	1.0404	0.0769531174427	0.999999997005148
AT5G51230.1	2599	1896	0.7118	0.0302826328945	0.999999999995477
AT3G44785.1	228	228	0.5205	-0.0339614433013	0.397156813295645
AT4G24790.3	3550	2448	0.8673	-0.0216588419952	1
AT1G04380.2	1872	816	1.1382	0.068112706745	0.99968322562596
AT4G10000.2	1312	1002	0.6914	0.00696536674486	0.999994060463364
AT5G51980.1	1783	1314	0.8814	0.0230141278599	0.99999996244177
AT5G07680.1	1626	990	0.7915	-0.00892691779146	0.999986943791411
AT4G39720.2	1534	891	0.7613	0.0663209011199	0.999942066360977
AT2G35540.1	2064	1773	1.1563	0.0622909858935	0.999999999990627
AT3G20810.3	1443	1197	0.9917	0.14446410807	0.99999988852873
AT2G33380.2	835	585	0.921	-0.012744542828	0.995591402423956
AT5G35330.4	1632	819	1.0046	0.0393337098844	0.999772672651072
AT2G29620.3	2915	2244	1.1483	0.00717446258944	1
AT4G02200.1	1203	645	0.8388	-0.0389672655901	0.996539505864449
AT3G26730.2	3056	1869	1.0444	0.0142234875767	0.999999999985981
AT4G18380.1	1753	1143	0.8674	0.11049636716	0.999999318072083
AT2G15680.1	647	564	0.8811	0.134038053626	0.996773691051433
AT4G23960.1	369	369	0.5846	0.0294040017933	0.894097622283869
AT5G13500.2	1559	1077	1.1736	0.0154514767643	0.999998492381245
AT5G38910.2	738	558	0.9981	0.0278258209934	0.994957468559997
AT2G30170.7	1202	567	1.057	-0.0577816597031	0.987590727665485
AT5G63530.1	1677	1068	1.2122	0.261890834855	0.999998832801405
AT3G57200.2	2214	1344	0.7164	0.0230617885166	0.999999941257534
AT2G33180.1	1117	501	1.1478	0.0342861422198	0.974381382870867
AT5G50340.1	2427	1884	0.8944	0.0469013968975	0.999999999996743
AT4G27260.1	2357	1839	1.0146	0.103060419285	0.999999999994932
AT5G49850.1	2474	1791	1.0082	-0.0209677286845	0.999999999978686
AT3G26720.1	3475	3060	0.9179	0.0147696133795	1
AT5G06330.1	1951	624	0.9516	0.0993776062588	0.985975410891729
AT3G54250.1	1756	1260	0.9756	0.0350196901008	0.999999913996504
AT1G67910.1	809	276	0.9374	0.0721229983471	0.495108674110095
AT3G60510.2	1691	954	0.9477	-0.0207740290442	0.999974257404177
AT3G55680.1	552	552	0.7953	-0.0165821141838	0.994728224869714
AT3G02890.2	3518	2808	0.9418	0.00440532641383	1
AT5G53390.1	1838	1461	0.9585	0.00674285335737	0.999999997328212
AT3G45093.1	377	243	0.8105	-0.127750043845	0.401489658795618
AT5G13350.2	1764	1764	1.0143	0.0795118322409	0.999999999993301
AT3G18640.3	2552	2031	1.0397	0.0207164027119	0.999999999999744
AT5G27730.5	1918	909	0.5088	0.00349883769975	0.999868988247331
AT2G43465.1	1446	1167	0.7508	-0.0157932544825	0.999999634409993
AT3G24180.1	3743	2853	0.8011	0.027485313252	1
AT1G21350.5	1230	798	0.8229	0.0388474068541	0.999819956943037
AT5G46780.1	1231	714	0.9617	-0.0863676451119	0.998972875160627
AT3G56250.4	784	708	1.159	0.116898410481	0.999762179783216
AT4G26980.1	1377	1032	0.8783	0.0720986046095	0.999997234963996
AT1G70620.9	3133	2784	1.1783	0.0955523093964	1
AT3G49350.1	2636	1620	0.8261	0.0383719898842	0.999999999291121
AT5G19430.4	1543	771	0.8203	0.121432448621	0.999552214810286
AT3G29575.4	1118	696	0.8886	0.121140120769	0.99927077822432
AT4G14390.2	2267	2025	0.9627	-0.030129745039	0.999999999999801
AT5G57630.2	1909	1218	0.8454	-0.0600575118487	0.999999637469455
AT4G16230.1	1390	756	0.8889	-0.0744655351404	0.99932911014372
AT5G60920.1	2091	1371	0.6251	0.0264374103914	0.999999969810351
AT1G48910.1	1256	1152	1.0925	0.086301553965	0.999999813099921
AT4G16855.2	538	138	0.6822	0.020331632007	0.0826308778471537
AT4G25090.2	2775	2514	0.997	0.0552179048272	1
AT3G23860.1	842	693	1.1828	0.129736079868	0.999666733552037
AT5G37210.1	2199	2034	0.5973	-0.0412492844786	0.999999999999787
AT5G22799.1	621	153	0.7386	-0.13699341883	0.066867309547742
AT5G07070.1	2112	1371	1.1631	0.055225205491	0.999999982251061
AT4G24510.1	1627	1266	1.1735	0.0624874347646	0.999999953653178
AT1G65810.2	3051	3051	0.8283	-0.0757624604022	1
AT3G09010.1	1863	1182	0.9586	0.0923666146084	0.999999604325536
AT4G10880.1	519	519	1.169	-0.0941794927818	0.992208317204197
AT1G28670.1	1672	1155	0.8359	0.022347965358	0.999999401776543
AT1G31760.1	1434	339	1.097	0.234689653731	0.615805255438643
AT1G53340.1	2112	2004	0.9125	-0.105807368451	0.999999999999726
AT5G26360.1	2313	1668	1.0767	0.0602107330794	0.9999999998843
AT1G78690.1	1373	855	0.9761	0.0421681572532	0.999928527651838
AT1G10810.1	1441	1035	0.9625	0.0901007784649	0.999997377528094
AT3G27490.1	2277	2049	0.9609	-0.0636201263648	0.999999999999858
AT5G64750.1	1638	1176	1.0446	0.11010793021	0.999999749419422
AT1G65170.1	780	780	0.7841	-0.0523616071524	0.999865044466303
AT3G26480.2	2103	1974	0.9404	0.0261489549635	0.999999999999672
AT3G05350.1	2339	2133	1.0519	0.0439496762032	1
AT2G30600.2	2714	2430	0.7783	0.00730442743599	1
AT5G05490.1	2093	1884	1.0513	0.0540928092368	0.999999999998568
AT1G55340.2	1254	588	0.742	0.0493552803989	0.990428090625779
AT3G61160.3	1465	1059	1.0083	0.0136538404361	0.999997952382968
AT3G22760.1	2907	1830	0.8402	-0.0364093944094	0.999999999970462
AT5G06950.4	1558	993	0.8887	0.134584622532	0.999993118386026
AT3G50690.1	1986	1344	1.2197	0.216066926297	0.999999985544328
AT1G62305.3	1723	966	0.3991	-0.010502960308	0.999964363439641
AT5G57700.3	1747	1077	0.7972	0.0195780441933	0.999996933419964
AT1G11120.1	609	564	0.8949	0.04012604434	0.996260145692361
AT4G04695.1	1866	1455	1.1604	0.0408524746264	0.999999997599804
AT3G26235.1	736	588	0.9817	-0.0334962013921	0.996579952883602
AT1G72890.1	1468	1317	0.7052	0.00233656308945	0.999999976299765
AT4G13620.1	1449	1167	0.7111	-0.025754592075	0.999999608744252
AT2G40570.1	2034	1566	0.8147	-0.0629487178588	0.999999999233284
AT5G39110.1	822	669	1.0959	-0.0102834045761	0.999230412879814
AT2G38510.1	1551	1461	1.0224	0.0929125533228	0.999999998848152
AT3G22565.2	1576	186	0.7399	-0.175721836583	0.0179362181119847
AT3G19180.2	2972	2247	1.0277	0.0466341290228	1
AT3G19910.2	1087	726	1.1975	0.216788016713	0.999767556661821
AT1G58602.1	4404	3417	0.8191	-0.0685604530816	1
AT3G18291.1	241	129	0.9822	-0.186993577525	0.0970522499579841
AT3G55160.1	6791	6393	0.6944	-0.0306150328839	1
AT1G55190.1	803	570	0.8704	0.105642256744	0.995745755108213
AT4G19645.3	1117	807	0.6717	-0.152776527618	0.999772781458495
AT5G50665.4	1397	192	0.6752	-0.0927475168129	0.032584198863302
AT2G02300.1	1328	855	0.6828	-0.0444710352797	0.999893198166347
AT4G40060.1	1638	885	0.9802	0.0856274103473	0.999938241883629
AT3G59210.3	2227	1455	0.909	-0.0701861989883	0.999999991837506
AT2G42510.5	2142	1305	1.263	0.0924495387607	0.999999946985033
AT4G11890.4	1209	720	0.6874	-0.0411912365843	0.998985973147311
AT1G64650.2	1728	1266	0.7978	0.0732565627591	0.999999921943951
AT5G14910.1	1129	537	1.0352	0.0916054847964	0.986880353505056
AT2G34810.1	2047	1623	0.8136	-0.00906627233922	0.999999999760531
AT3G26910.1	2505	1827	1.0132	0.0923520410864	0.999999999991287
AT2G42330.3	2422	2259	1.0936	0.043051011961	1
AT5G55350.1	1169	1038	0.6967	0.000925621572092	0.999997674754555
AT2G43500.10	3710	2805	0.8025	0.0118634586903	1
AT4G00960.1	1172	1140	0.7641	-0.103641885906	0.999999567454662
AT5G51840.1	1468	738	1.0473	0.0945252219274	0.999383737681516
AT4G33590.1	1528	1401	0.6327	-0.0337329548327	0.999999993400177
AT5G50240.2	1052	921	0.8492	0.0148991337534	0.999986511418591
AT4G29530.1	1144	738	0.7571	-0.0168002503149	0.999436124750167
AT1G06143.1	1869	1734	1.0604	0.0243559247216	0.999999999984202
AT4G33740.5	1930	1419	1.2569	0.133559480235	0.999999996160578
AT5G38240.2	2226	1875	0.6716	-0.0582289176307	0.999999999995852
AT1G74950.1	1282	750	0.8945	0.0303224752424	0.999536592485824
AT2G43950.2	1593	1002	0.9548	0.0262322544418	0.999992294098899
AT2G15830.1	737	201	0.856	0.147427316661	0.240065721901116
AT3G17152.1	669	528	0.8782	0.0311053680954	0.991526119141113
AT3G58160.4	4303	3531	1.0347	-0.000224159039544	1
AT2G36780.1	2028	1491	0.9604	0.0139089893096	0.999999997813944
AT1G33030.3	1308	825	1.0223	-0.00615313087734	0.999881504635368
AT5G43140.1	1168	765	0.8227	0.0258766162058	0.999696781731821
AT3G44190.2	1690	942	1.181	0.0644128825833	0.999979150071174
AT5G11910.2	1129	489	0.8901	-0.00123643350105	0.955378530326383
AT2G07632.1	205	129	0.7825	-0.0403032517233	0.121677011454955
AT2G33470.1	1277	609	0.887	0.0593386691161	0.994191221008973
AT1G50410.1	3449	2946	0.9826	-0.002952066627	1
AT5G01780.2	1746	1329	0.728	0.0186818064495	0.999999969157886
AT1G13350.3	2673	2505	1.0284	0.0165059191297	1
AT3G18210.2	1631	1185	0.9276	0.0266435523562	0.999999712310663
AT2G17540.4	1053	828	1.1534	0.111366727386	0.999955305396679
AT1G67440.2	1760	1473	0.964	0.0165914741463	0.999999998219121
AT1G21580.6	7383	6159	1.0121	-0.0179775188893	1
AT4G31685.1	587	561	0.8783	0.0268256564808	0.996025748775626
AT3G44940.1	1465	753	1.1102	0.071689339185	0.999536328547761
AT4G09355.1	27	0	0	0	0.00956728768649392
AT4G15930.1	797	372	1.2375	0.199224160546	0.915227508800893
AT4G25315.1	1036	384	0.8243	0.104120166156	0.818656805184584
AT3G20180.3	672	369	1.0633	0.08165900514	0.892126694601515
AT1G74200.3	2258	909	0.5966	-0.117347745806	0.999680430834953
AT4G33810.3	2313	1710	0.8779	0.0100286566698	0.999999999927429
AT3G03580.1	2917	2649	0.8517	0.0140166167913	1
AT1G33250.1	2419	1647	0.8792	0.0322908261269	0.99999999972895
AT5G60590.1	1250	495	0.9212	-0.00853803078021	0.950126389313216
AT1G08900.2	1827	1389	0.7674	-0.0644133403215	0.999999985844441
AT5G62170.4	2553	1812	0.6208	0.0422973863595	0.999999999979352
AT5G53650.1	643	219	1.0224	0.140337274762	0.378233436921115
AT3G18420.1	1235	951	0.9793	0.134944465669	0.999992723637155
AT3G24080.4	2202	1881	1.2065	0.205730318289	0.999999999998891
AT1G72360.1	1016	636	1.0309	0.131193154487	0.998454486797577
AT2G05220.2	730	423	1.1748	0.24356116364	0.970920710178988
AT3G15534.1	640	207	0.8822	0.104577472668	0.282228543455827
AT3G57930.2	1987	426	0.9445	0.179749503354	0.670970122487344
AT2G33120.3	1104	420	0.9619	0.0240982654698	0.877233804053834
AT1G34015.1	507	507	0.8897	0.0440860913559	0.991303362010959
AT5G15853.1	289	201	1.117	0.0363014288836	0.424066979957623
AT4G30470.1	1440	912	0.9865	0.0873106738782	0.999974888502403
AT2G14680.5	1887	1722	1.127	0.0107838073061	0.999999999980122
AT5G26300.1	1197	1050	0.8135	-0.0259360485258	0.999998111505519
AT1G16690.1	1950	1320	1.0394	0.0661252530479	0.999999963813749
AT5G49110.3	4595	4296	0.8314	-0.00897708695602	1
AT5G06150.1	1734	1338	1.1989	0.152943449369	0.999999988253818
AT5G14750.2	1208	429	1.0542	-0.0664168225339	0.856506928150956
AT4G23600.1	1874	1269	1.0137	0.101633209859	0.999999924995938
AT1G70530.1	2697	1941	0.9199	0.0219460227388	0.999999999997993
AT2G41970.1	1665	1098	1.033	0.114636202984	0.999998881182907
AT5G38350.1	2592	2502	0.7913	-0.0771898952322	1
AT4G26455.1	2071	1470	1.0754	0.0407621551246	0.999999997052055
AT2G21480.1	2978	2616	1.0177	0.0517092369836	1
AT4G02640.1	1587	1236	1.1226	0.0910856501512	0.999999927174515
AT4G14050.1	2057	1839	0.946	-0.0099756493873	0.999999999996027
AT4G35030.6	2304	1347	0.7357	-0.0378712247339	0.999999924047991
AT1G11860.3	1754	1272	0.9758	0.0716745977533	0.999999937443016
AT1G68850.1	1345	1011	0.8832	0.068454057924	0.999996153078183
AT1G35183.2	598	369	0.928	0.0759939685262	0.8926809823952
AT4G26555.1	886	624	0.9237	0.111887650649	0.998267966869091
AT4G23950.1	2038	1686	1.0247	0.0147796237291	0.999999999943259
AT4G30660.2	383	225	0.8355	0.0873562016419	0.454974194642312
AT5G51460.5	1755	1158	0.9594	-0.00822226815243	0.999999358410876
AT3G50080.1	1925	1569	0.7726	0.000852224826416	0.999999999481631
AT1G59930.1	593	399	1.1901	0.0828869225062	0.950004632082503
AT2G12461.1	135	135	0.9135	0.099718097752	0.221990630806965
AT4G30330.1	722	267	1.123	0.0385195450424	0.518349553855837
AT1G63740.1	3555	2979	0.7167	-0.0513310432475	1
AT4G34910.1	2417	1881	1.0957	0.0285990374895	0.999999999997069
AT1G48580.1	1505	1365	1.1229	0.0650345839018	0.999999993925446
AT1G21560.6	1679	1200	1.0983	-0.0156907649037	0.999999772654174
AT5G35732.2	649	306	0.831	0.11684986722	0.703572621369503
AT4G04415.1	438	390	0.6751	0.0795289300153	0.930609286364583
AT3G57640.1	1528	1071	0.812	-0.0679641016509	0.999997264619614
AT5G63680.1	1899	1533	1.1091	0.0711005593336	0.999999999412194
AT3G47050.1	2028	1839	0.9314	0.0718893841132	0.999999999996903
AT3G16410.1	2412	1860	1.0744	0.0751143656461	0.999999999996115
AT2G34390.3	819	654	1.0685	0.0894801812294	0.99919376314854
AT1G24600.1	413	219	1.0935	0.141995978432	0.506600148093338
AT2G23060.1	1404	1242	0.7401	0.0785360402655	0.999999933072024
AT1G02310.2	1415	1296	1.0072	0.0364489072803	0.999999978171142
AT5G67170.3	1320	888	1.1296	0.0518080030828	0.999970416609156
AT1G13000.2	1842	1206	0.7427	-0.0102815584724	0.999999614849007
AT4G14390.3	2096	1581	0.9772	-0.0142292813734	0.999999999500719
AT3G58890.1	882	882	0.7246	-0.041308880616	0.99997431901443
AT4G13810.3	2926	1875	0.6336	-0.0385283580034	0.999999999983757
AT1G15630.1	1102	789	0.7421	-0.07097711387	0.999765245268718
AT4G17180.1	1781	1428	1.0063	0.0380489931367	0.999999996111139
AT4G15430.2	2930	2283	0.7948	-0.00481444413901	1
AT5G53420.5	2134	558	0.8996	0.0549857916911	0.92489784612542
AT3G43210.1	3249	2817	1.0415	0.0172181009413	1
AT2G34315.1	675	519	0.969	-0.040012137328	0.98889972948827
AT3G09830.3	2373	1257	0.6125	0.0952277617632	0.999999630567166
AT1G50140.3	3265	3012	1.0339	0.0536953180464	1
AT5G58300.3	2070	1965	0.7927	0.0338724205071	0.999999999999591
AT5G23260.2	1200	759	1.2459	0.109585412419	0.999802670458388
AT5G57290.2	648	270	1.0483	0.351440369443	0.729370617983162
AT1G25300.1	819	819	0.8835	0.135041767774	0.99995968013851
AT1G22885.1	758	207	0.8439	0.061178598587	0.212390867700821
AT3G48190.1	9734	7797	0.8357	-0.0353174199176	1
AT4G29950.1	3200	2487	0.9414	0.00369834174193	1
AT5G44480.4	1239	1239	0.9876	-0.0299693673035	0.999999946669967
AT3G06390.1	1324	600	0.9788	0.12711811954	0.994170695254688
AT1G55750.1	2629	1776	1.0811	0.0493950577407	0.999999999970101
AT1G03905.2	1666	681	0.9082	0.0988011229349	0.997063316996491
AT3G53235.1	345	345	0.8984	0.11931701965	0.904998437635265
AT4G06583.2	504	285	1.0025	0.26320469802	0.783898700223089
AT2G35800.1	3195	2472	1.0622	0.047114168349	1
AT1G09575.2	1206	879	1.0216	0.100176898503	0.99997266756924
AT5G16800.1	1460	711	0.7351	-0.0346474799533	0.998153234466967
AT2G01320.5	2453	1947	0.935	0.106551696468	0.999999999999114
AT2G27930.5	1173	579	0.5303	-0.0118665493726	0.986369065968472
AT3G58340.1	978	978	1.1411	0.0100434016071	0.999996867369213
AT3G03330.1	1288	987	0.9961	0.0771998749145	0.999995278087489
AT1G07010.1	1622	1170	1.0019	0.0828072267447	0.999999697648077
AT3G20270.1	2314	2169	0.9768	-0.0429619642119	1
AT1G77370.1	720	393	1.0319	0.1602694225	0.932802762622621
AT1G19490.1	1939	1416	1.1329	0.0655203848416	0.999999994499697
AT1G72490.2	1766	864	0.9571	0.0563446727163	0.999871094760497
AT2G29860.1	723	723	0.7963	0.0621942135577	0.999743187194391
AT3G23330.1	2353	2148	1.0508	-0.0241937269461	1
AT2G46590.1	2369	1074	0.668	-0.0111724794593	0.999986549522077
AT2G20650.2	2469	1680	0.5973	-0.0269675679169	0.999999999755056
AT3G63090.1	1635	1215	1.0308	0.0782510381719	0.999999867190868
AT3G46220.3	2605	2367	1.1012	0.0556600268269	1
AT3G18730.1	4302	3936	1.0687	0.013883839733	1
AT5G22020.3	1541	1188	0.8481	0.037525159503	0.999999761204601
AT1G21326.1	1231	720	0.8464	0.0390534569954	0.999253145728913
AT2G35710.3	996	348	0.989	0.239940769292	0.804418287511472
AT1G50140.2	3364	2946	1.0421	0.0550498353414	1
AT4G02940.1	2394	1710	1.025	0.116112728682	0.999999999943123
AT4G13730.1	1688	1350	0.8779	0.0356638558302	0.99999998445265
AT5G28920.1	1850	1260	0.8487	0.0608065465712	0.999999890840596
AT1G51200.1	1254	522	0.7997	0.12375733337	0.974872104119889
AT5G16880.3	1502	894	1.0245	0.0628094648523	0.99995935648012
AT3G60286.3	781	141	0.5491	-0.0718166564982	0.0397093732086445
AT1G58110.1	1819	1125	0.863	0.0146593926704	0.999998615674652
AT3G59330.1	937	747	0.9732	-0.0783547823077	0.999696807415114
AT3G15395.2	761	180	1.0495	0.0533579033366	0.161828269157432
AT3G29375.3	1419	699	1.0495	0.0540165279864	0.998728426661659
AT2G32690.3	856	582	1.2708	0.240041425671	0.998136017974536
AT4G03470.1	2163	2052	0.9456	-0.053556382512	0.999999999999894
AT1G49760.1	2639	2016	1.1529	0.138528592528	0.999999999999732
AT3G15351.3	724	414	1.0693	0.0745888065945	0.944321781189882
AT2G37200.1	861	543	1.1587	0.217963401431	0.995466912629327
AT1G21738.1	234	93	0.4857	-0.0987387335582	0.0421746998263497
