mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
ENST00000342380.2	1296	1296	0.8781	0.29147875348	0.999988755186824
ENST00000533340.5	851	81	1.2028	0.474126976842	0.513609716531592
ENST00000465564.1	363	45	0.3939	-0.00377587794512	0.00244804808485855
ENST00000280083.7	3860	2415	1.0822	0.0347810249076	0.999999999888837
ENST00000345519.9	1073	657	1.0172	0.479861790388	0.997217078510031
ENST00000599723.1	710	222	0.652	-0.416778674242	0.00345216073751194
ENST00000460766.5	2379	621	1.2159	0.596053455695	0.998884272065754
ENST00000479480.5	777	717	0.985	0.177476524455	0.990272373500715
ENST00000454199.1	497	324	0.8918	0.10826836665	0.377611408050898
ENST00000632185.1	926	450	1.1009	0.477025182067	0.979060669642971
ENST00000527365.1	499	405	1.3251	0.50211793794	0.986481038261448
ENST00000367643.7	802	639	1.152	0.189611059357	0.987851212720576
ENST00000636962.1	3006	1725	1.3269	0.522995762208	0.999999994688558
ENST00000547458.5	595	435	0.8384	0.014729667793	0.496269458739748
ENST00000360321.6	1575	1092	1.2741	0.412682883879	0.999986306277204
ENST00000377306.5	2017	1413	1.1255	0.206014283558	0.999997737959826
ENST00000496455.6	8751	2082	1.0089	0.0976305398437	0.999999994697108
ENST00000497326.1	554	357	1.2629	0.457054061505	0.963107117334427
ENST00000332432.8	1741	1209	0.6804	0.192486230298	0.999890078385604
ENST00000430942.5	2561	729	0.8013	0.29831608083	0.991502821334262
ENST00000591529.5	2483	2121	1.0939	0.443246962311	0.999999999777329
ENST00000529595.1	556	237	0.978	0.130419342759	0.260242270746791
ENST00000557374.1	542	87	0.9051	-0.363201897621	0.00255067591761423
ENST00000222693.4	3301	489	1.321	0.391362847973	0.98775073263999
ENST00000420416.1	704	660	0.6516	-0.0319513877438	0.82766305855243
ENST00000505393.1	745	531	0.9604	0.0446109027021	0.839264453370829
ENST00000602604.1	878	366	1.021	0.224071777101	0.749772605916525
ENST00000442681.5	686	366	0.9251	0.568479485849	0.946206334481748
ENST00000532633.5	597	156	0.9174	-0.110397010341	0.0259976031951132
ENST00000578620.1	574	111	1.0907	0.0580112497641	0.0754206537306606
ENST00000361575.3	401	156	0.9217	-0.000241325159409	0.0507199484248637
ENST00000483489.1	564	483	0.7581	-0.0466084995904	0.46873280988062
ENST00000417551.5	2041	1530	1.043	0.0611786128095	0.999998042039651
ENST00000506176.1	2294	1860	0.8279	0.0747691532954	0.999999904362148
ENST00000456306.1	451	201	1.0066	-0.0373603459331	0.0861750611349292
ENST00000567663.1	533	87	0.8055	0.0847041208191	0.0267613601094594
ENST00000463995.5	1024	444	1.0241	0.357915313392	0.94185600836836
ENST00000509120.1	792	264	1.0085	0.140291210011	0.356512107234662
ENST00000470343.5	1026	642	1.2882	0.648926337805	0.999536546212461
ENST00000557728.5	587	366	1.163	0.197613801787	0.808810500930353
ENST00000380578.1	3108	342	1.0203	0.0806998069576	0.458640938101182
ENST00000535052.5	556	276	1.0502	0.254867367118	0.59765065398113
ENST00000534392.4	705	675	0.7457	0.0459398055587	0.92648857812116
ENST00000473695.1	632	126	0.5644	-0.262676678515	0.002233634932818
ENST00000574431.5	731	378	1.0835	0.304145049207	0.874469501930065
ENST00000524016.5	757	210	0.4807	0.0149698467103	0.0224741570370256
ENST00000371759.6	915	600	0.8264	-0.106480368604	0.738197134613715
ENST00000600566.5	624	618	1.2643	0.55579326805	0.998867653662752
ENST00000627802.1	428	396	1.1565	0.500213951287	0.973416124330433
ENST00000568755.1	581	147	1.3422	0.319257741898	0.586229230037565
ENST00000219797.8	1525	1377	1.2673	0.549189655137	0.999999748229665
ENST00000398743.6	2196	1530	1.3138	0.277305176167	0.999999790829433
ENST00000574003.1	561	321	1.2409	0.317342531667	0.873840950423207
ENST00000533379.1	608	312	1.1627	0.469122818733	0.922981501842811
ENST00000604705.5	1830	1830	0.992	0.150949080554	0.999999953344065
ENST00000517513.5	964	549	0.8744	-0.0312942208241	0.74745189850483
ENST00000532456.5	664	219	0.8155	0.206090649237	0.205383136209213
ENST00000495557.5	437	72	0.3698	-0.294306622656	0.000521595089246247
ENST00000465842.1	428	183	1.2607	0.312448113023	0.607611262184603
ENST00000574581.5	677	453	0.9929	0.236215784184	0.886812580122937
ENST00000505023.1	605	171	0.9528	-0.0609273358491	0.0459218127740016
ENST00000547152.1	854	798	0.9509	0.280725653587	0.997609827870471
ENST00000414148.6	360	249	0.9923	0.0292849799295	0.187837119377194
ENST00000636272.1	1446	1446	1.139	0.19658528548	0.999998468201902
ENST00000474207.2	1188	186	0.8507	0.281809414491	0.23683878119622
ENST00000522084.5	705	306	1.0312	0.0982039458792	0.427263990833327
ENST00000532094.5	5487	1635	1.1918	0.443453944103	0.999999957000115
ENST00000442159.3	626	489	0.8556	0.115947960878	0.779203652530783
ENST00000464918.1	444	399	1.0019	0.111653554271	0.677513638321885
ENST00000530080.1	1108	957	1.1258	0.510131120992	0.999944214344156
ENST00000224073.5	640	447	1.1535	0.577524584787	0.990226527549903
ENST00000637338.1	100	45	1.2602	0.954601108068	0.943019958365034
ENST00000554952.5	1037	291	1.271	0.327199854472	0.85033075600419
ENST00000494860.5	2341	1056	0.9962	0.121353803475	0.99967389453122
ENST00000593854.5	704	429	1.2092	0.523865849734	0.986343153725611
ENST00000465282.5	568	291	0.6798	-0.194513783716	0.0310397331703919
ENST00000578282.5	305	228	1.2436	0.6409192504	0.946938629845523
ENST00000492116.5	582	333	0.7523	0.153748818602	0.35238739980486
ENST00000552480.1	927	744	1.1257	0.39954620549	0.998829850914794
ENST00000521313.1	955	828	1.1056	0.154629388841	0.997832873207152
ENST00000422901.1	377	348	1.0266	0.250553921676	0.750914351194835
ENST00000515784.1	562	228	0.8349	0.233471848897	0.266262634790008
ENST00000471164.1	593	216	0.4926	-0.0714348133753	0.0150702838721957
ENST00000321998.9	2657	654	0.9923	0.276230781451	0.988336136020783
ENST00000548150.1	530	138	0.4782	-0.350626811518	0.00112046099281416
ENST00000371206.6	1598	576	0.7857	0.148162115642	0.894315731822082
ENST00000581608.5	2387	534	0.6059	0.140383745596	0.722209960252824
ENST00000464342.5	734	636	0.8921	0.0396623764774	0.928416674262365
ENST00000533904.5	2212	798	1.0796	0.0536553465712	0.993473012753686
ENST00000334510.9	1424	1317	1.235	0.527241386745	0.999999374357188
ENST00000466408.1	447	210	0.8291	0.0548817859953	0.0900954185358246
ENST00000618549.1	1889	1758	0.93	0.0628749376083	0.999999778651046
ENST00000586664.1	1102	450	0.9189	0.13755152471	0.759128852894101
ENST00000416136.1	255	87	0.964	-0.11904809153	0.0138097363192627
ENST00000467515.1	709	333	1.2694	0.685753601353	0.987815822518874
ENST00000463182.5	2900	1182	1.0361	0.0425756498217	0.999884540133219
ENST00000597658.1	456	306	0.954	0.168486415858	0.47028557909693
ENST00000376841.6	1626	1035	1.2913	0.377387090826	0.99996966457827
ENST00000421383.1	736	156	0.7887	0.120050086223	0.0643885097801667
ENST00000539698.3	2183	1161	1.3234	0.420583956344	0.999994738412556
ENST00000504124.5	796	648	1.1614	0.443316557928	0.997697099778599
ENST00000328064.2	1033	942	1.2051	0.15935070948	0.99958005271606
ENST00000513274.5	729	267	1.0645	0.0376870069754	0.272275858033716
ENST00000586470.5	567	210	1.209	0.18573074542	0.446346651739259
ENST00000374618.7	6122	2100	0.7236	-0.0019684388902	0.999999981632333
ENST00000523076.1	314	165	1.0454	0.280990061759	0.333828585069678
ENST00000380968.6	7819	4290	0.7777	0.0371459537196	1
ENST00000510976.1	599	114	0.52	-0.252875400723	0.0017825776143703
ENST00000367405.4	8478	2730	1.0404	0.00225549638205	0.999999999994061
ENST00000496184.1	2722	432	0.5795	0.0400559427341	0.288250241083806
ENST00000555401.5	545	414	0.5444	0.105716786351	0.329939674656175
ENST00000409046.5	604	423	1.3095	0.357491985465	0.972193044241493
ENST00000522229.1	439	207	0.7817	0.211080208291	0.173483708630092
ENST00000372418.2	942	657	1.2262	0.248834786491	0.994552699576738
ENST00000638145.1	100	0	0	0	0.000395892723788032
ENST00000471137.1	961	303	0.9079	-0.168593105826	0.0843501679579224
ENST00000589614.5	772	753	0.855	0.216536142466	0.991957482637721
ENST00000535328.1	494	159	0.7524	0.28942648914	0.151004786960043
ENST00000478931.1	837	417	1.0555	0.383524733804	0.940293908457961
ENST00000395258.7	1741	1107	1.1903	0.427501011714	0.999985744054358
ENST00000492708.1	457	108	1.0581	0.0479272178624	0.0625629525182725
ENST00000487640.5	566	159	1.0888	0.0769080195404	0.134623493704701
ENST00000635026.1	623	69	0.8921	-0.367147228252	0.00193943063023093
ENST00000594445.1	732	333	0.9162	0.184235192327	0.533251994220698
ENST00000589620.5	2239	1086	1.3456	0.518240215721	0.99999374453052
ENST00000619231.4	3797	1935	0.7066	0.0771254387021	0.999999932795712
ENST00000401401.7	2335	741	1.2221	0.431966384361	0.999229522346959
ENST00000413338.5	958	351	0.7369	0.248461560752	0.523447593482959
ENST00000433911.1	890	840	1.155	0.59428625027	0.999889263987234
ENST00000477474.2	770	462	0.5264	0.0947695721373	0.422563297265638
ENST00000506515.1	540	87	0.6254	-0.0527292225248	0.00637565260470074
ENST00000514329.5	851	297	0.7116	0.184426337098	0.272849588702094
ENST00000314133.3	507	210	1.2024	0.283912689019	0.589256057529877
ENST00000439108.6	1879	1491	1.0973	-0.0153461136701	0.999996038846496
ENST00000463457.1	459	363	1.098	0.275347890231	0.84069393918304
ENST00000631503.1	114	114	1.2012	-0.167102148597	0.0312917239380443
ENST00000625311.1	1532	651	1.1203	0.194537756107	0.988028124487178
ENST00000511240.1	1525	1008	0.7368	-0.0294023278034	0.996752655752196
ENST00000407067.1	1026	432	1.0256	0.475733539096	0.966775882716218
ENST00000534713.5	600	594	1.1972	0.29979630762	0.991253992741328
ENST00000240050.8	1790	1158	0.6613	-0.0702387055068	0.998975207139028
ENST00000472938.5	1749	1488	1.2634	0.504478774236	0.999999902122756
ENST00000484593.1	561	342	1.1089	0.405793567787	0.904824461980284
ENST00000459711.5	503	414	0.8365	0.301154321438	0.815587274922513
ENST00000371394.6	2679	2478	0.9666	0.385942276903	0.999999999990894
ENST00000542430.5	649	363	0.7809	0.158388773073	0.462606151928378
ENST00000529660.5	493	258	1.2931	0.0404269724526	0.433838594758665
ENST00000370971.1	700	384	1.2878	0.261446739235	0.920929742376218
ENST00000464728.5	4088	1482	1.2856	0.578629801799	0.999999929712407
ENST00000618949.2	4242	2670	1.2574	0.574636818098	0.999999999999865
ENST00000210313.7	3443	1515	1.0415	0.124389050202	0.999998287102125
ENST00000477080.1	859	417	1.1098	0.350531034316	0.939489434733143
ENST00000475570.1	506	210	0.6558	0.208990553091	0.121540161658155
ENST00000392925.6	616	516	1.0977	0.20467119822	0.949626706980703
ENST00000538434.5	966	375	1.0713	0.462193437887	0.943301898112437
ENST00000482748.5	673	366	0.7836	0.0805260621337	0.35875019976605
ENST00000551250.1	523	135	1.179	-0.0523537752854	0.0691194949287027
ENST00000470889.5	3161	501	0.9468	0.0217061300898	0.73081954834792
ENST00000409864.5	3449	3159	0.9023	-0.0125302853337	1
ENST00000614574.4	1955	903	1.0444	0.349515312469	0.999624956425986
ENST00000242607.12	1634	822	1.3132	0.378027169309	0.999696279224407
ENST00000556636.5	501	243	0.9577	0.0114406684942	0.145973130920217
ENST00000228872.8	2657	597	0.8498	0.346138061552	0.976679297686853
ENST00000555958.5	857	711	0.926	0.102699228892	0.980049413260132
ENST00000589985.5	1516	360	1.3108	0.477972595818	0.971667954040609
ENST00000567041.1	719	603	0.9262	0.157515824832	0.95377728094957
ENST00000414645.6	6197	2172	0.6815	-0.0752264367145	0.999999985137265
ENST00000482205.1	564	234	0.9356	0.00763269265771	0.122391562368398
ENST00000380483.7	1612	759	1.1084	0.20178078199	0.996388377116914
ENST00000542923.1	477	138	1.1522	0.0761499159826	0.13275724418277
ENST00000505547.1	606	441	0.7493	-0.10722387778	0.26980950756239
ENST00000401271.1	86	0	0	0	0.000396196622265382
ENST00000560136.5	2023	1557	0.9047	0.0639239416391	0.999997709135816
ENST00000586240.1	2564	159	0.8729	-0.273706338645	0.00782866195629562
ENST00000423316.6	2378	1944	1.2004	0.593191120968	0.999999999552733
ENST00000532719.1	1105	768	1.1894	0.281192164984	0.998513110026141
ENST00000484829.5	1044	696	1.1992	0.524013069914	0.999264841584213
ENST00000409338.5	572	309	0.8152	0.235295514966	0.458881576833666
ENST00000621233.4	897	471	1.1748	0.496107805734	0.98847953673894
ENST00000496817.5	673	273	1.2936	0.634952097934	0.970722093928958
ENST00000545035.1	677	501	1.2684	0.575093324035	0.996322000125384
ENST00000620882.4	1951	1020	0.9375	0.0713348639876	0.999208436684313
ENST00000571094.1	453	339	1.2364	0.447074202012	0.948553352388632
ENST00000463234.1	423	96	0.6101	-0.123411261449	0.00439262066435175
ENST00000591831.5	1406	696	1.0573	0.371907397824	0.996928973479269
ENST00000532195.1	673	162	1.2677	0.0577899495911	0.208778954336398
ENST00000257818.2	2294	684	0.9974	0.392317959782	0.99599857450549
ENST00000625522.2	7458	3963	0.9488	0.232763114989	1
ENST00000486837.1	576	228	0.7548	-0.0151985451135	0.0573482564650317
ENST00000550411.5	894	576	1.0141	0.239966084283	0.97121320925647
ENST00000582621.5	1458	1011	0.7542	0.0933008299114	0.99859803800521
ENST00000502622.1	906	393	1.3088	0.518900215641	0.984919113077164
ENST00000564189.1	582	204	0.9344	0.0420395879183	0.108908155538982
ENST00000509757.5	564	183	0.7876	0.225211114107	0.150535287592463
ENST00000471764.1	270	165	1.2682	0.570254921683	0.862339859743483
ENST00000549010.1	491	96	0.8254	-0.550620705246	0.000690499429600058
ENST00000514100.5	1682	1197	0.8352	0.13179929205	0.999893788413562
ENST00000544622.4	685	180	1.0798	0.152623204619	0.230795039122209
ENST00000620096.4	1494	1476	1.1038	0.300001341404	0.999999338189628
ENST00000523899.5	527	210	0.7541	-0.0761116911398	0.0332366933767004
ENST00000520208.1	578	177	0.4903	-0.0247241339262	0.0128710132910157
ENST00000556610.5	364	189	1.193	0.472308149741	0.776367134586918
ENST00000613172.4	1889	333	0.6964	0.03482664516	0.16874114908746
ENST00000477349.5	544	351	0.6919	-0.00891699166885	0.167924691701669
ENST00000393919.8	1974	1635	0.8822	0.237195042358	0.999999639513517
ENST00000585710.1	255	198	1.0028	0.173583469647	0.246547987302458
ENST00000407075.3	1304	993	1.0857	0.368180933802	0.999897580193832
ENST00000509433.1	573	294	0.9399	0.14613532543	0.390810969171739
ENST00000331555.9	1665	519	1.1704	0.301802184382	0.977082720365464
ENST00000569479.5	2984	1212	1.2847	0.525312776463	0.999998119270921
ENST00000350499.6	894	507	1.258	0.506273931742	0.994532570595524
ENST00000520469.1	585	279	0.7945	0.207485483031	0.3227180545204
ENST00000629930.1	165	165	1.1052	0.211365547887	0.289233522526141
ENST00000492828.1	312	63	0.6751	-0.313165827152	0.00121238138650819
ENST00000580887.5	899	534	1.1274	0.426682772291	0.989769308129229
ENST00000374748.5	4312	2238	0.8502	0.104663963722	0.999999998798054
ENST00000496835.6	678	327	0.9059	0.087398377538	0.364913754104087
ENST00000553479.1	562	114	0.5718	-0.198512338894	0.0029664203429417
ENST00000424468.1	593	318	0.5034	-0.0294909298919	0.0602601661175837
ENST00000400566.5	1888	1122	0.7903	0.194904034959	0.999802139178888
ENST00000629425.2	1822	918	0.7791	0.0299788278154	0.994566013113011
ENST00000534778.1	876	183	1.131	0.426630391179	0.658925498776934
ENST00000458600.5	801	486	0.8234	0.0821376074286	0.711299412516132
ENST00000372960.8	2418	1584	0.9011	0.139266696986	0.999998890702622
ENST00000462780.5	2420	933	0.9051	0.196688922525	0.998877022154414
ENST00000468586.5	637	147	0.5016	-0.146472423428	0.0045933503250267
ENST00000528286.1	436	102	0.9843	-0.108564150296	0.0183972469431837
ENST00000522672.5	695	402	1.1183	0.00745138934054	0.629737926383589
ENST00000629136.1	480	219	0.8272	0.173251802695	0.182151669262399
ENST00000529661.1	624	87	0.6967	-0.393794827768	0.00102978430315456
ENST00000472889.2	767	498	1.1533	0.298900648597	0.970413972943321
ENST00000403312.5	2033	1173	1.1134	0.301618886448	0.999980629357072
ENST00000564685.5	892	420	1.2779	0.466266730162	0.98297762905763
ENST00000563164.1	741	255	0.6897	0.202043149776	0.195815032052327
ENST00000559231.1	748	465	1.0899	0.424161508426	0.975006573461884
ENST00000452545.1	544	126	0.7956	0.0557202890429	0.0333120205842646
ENST00000418133.5	622	456	1.2579	0.668946649759	0.996440601745457
ENST00000545875.3	3405	3405	1.2003	0.505697686019	1
ENST00000533637.5	1024	543	1.2685	0.513763724555	0.996600572364267
ENST00000494608.1	445	411	0.8099	0.2433736914	0.733807181545797
ENST00000604254.5	572	540	0.883	0.119118218274	0.875256961626796
ENST00000508717.1	859	351	1.1719	0.267243560763	0.847196597440155
ENST00000464850.5	3067	1059	0.6951	0.123117464939	0.999083909705773
ENST00000470151.5	701	510	0.9426	-0.101730281051	0.615581503848644
ENST00000628991.1	372	201	1.3134	0.771883313802	0.97369602025862
ENST00000476570.2	3467	855	0.9071	-0.031016537541	0.988856628860634
ENST00000585760.5	475	438	1.231	0.32018647788	0.962027314132298
ENST00000458410.5	561	417	0.6316	0.240615543453	0.609074669535422
ENST00000551331.1	706	357	1.1567	0.446296080405	0.943876453197358
ENST00000596835.1	512	141	1.0497	-0.395307999332	0.00630915772340943
ENST00000432718.1	844	642	1.194	0.608491013017	0.999188831720575
ENST00000427500.7	2063	1464	0.9665	0.352520342674	0.999999088557791
ENST00000357424.2	716	462	1.1947	0.378384920275	0.976235266623676
ENST00000448289.1	150	66	1.1364	-0.101649114412	0.0219286538911516
ENST00000578896.1	439	153	1.1664	-0.222936038427	0.0300937422767461
ENST00000519809.5	571	180	0.9799	-0.030284668731	0.0658729640949372
ENST00000613735.4	2836	1074	1.0404	0.373810717292	0.999949148284567
ENST00000514808.5	359	300	0.8925	0.136303630452	0.357070664961883
ENST00000434743.1	1349	300	1.0353	0.46378870173	0.86261028751957
ENST00000572208.5	584	564	0.9936	0.327976663226	0.97946304991649
ENST00000523616.1	563	180	0.9032	0.0418832826638	0.0774214566447177
ENST00000485712.5	474	321	0.6492	-0.00633361728513	0.112673263312431
ENST00000577246.5	639	480	0.8794	0.116025624808	0.775936717542371
ENST00000391831.5	2025	771	1.1274	0.500483825551	0.999504623545712
ENST00000533279.1	817	213	1.0307	0.170914744841	0.289024778515805
ENST00000464712.1	553	57	0.7437	-0.118919893582	0.00459087532442193
ENST00000617146.4	7058	3552	1.2576	0.59595333577	1
ENST00000471282.5	859	408	0.9715	0.349315465977	0.896386894362614
ENST00000416116.1	547	309	0.4688	0.0843027036711	0.0933127537289464
ENST00000417759.5	3523	2535	1.1529	0.41477319247	0.999999999997774
ENST00000547415.1	500	81	0.9055	-0.3924626285	0.00200550821533192
ENST00000578949.1	444	306	1.0884	0.190812654023	0.617852106788712
ENST00000526994.6	943	546	0.4691	-0.0600740866855	0.373056683180982
ENST00000613556.1	594	594	0.8279	0.209038197313	0.948187337647056
ENST00000548228.1	582	153	0.836	0.202185919408	0.115075842954535
ENST00000371843.7	2297	1419	0.6344	0.0724635948887	0.999973746576138
ENST00000540964.5	4088	2577	0.936	0.0821951237639	0.999999999977187
ENST00000596714.1	576	345	0.8316	0.276876517813	0.633335870355514
ENST00000483815.5	1170	264	0.9233	0.250104049351	0.440634968232733
ENST00000483921.1	561	57	0.7557	-0.488611691375	0.000509511966920736
ENST00000493568.5	2347	1974	0.867	0.0926219791541	0.999999978991152
ENST00000524933.1	818	312	0.9339	0.0694080006721	0.322513810944703
ENST00000502478.1	744	156	0.7774	-0.0157936657715	0.0281954481501586
ENST00000521440.5	746	372	0.9656	0.118277871372	0.583900142027801
ENST00000566319.2	3080	1005	1.1113	0.176298491973	0.999710496432788
ENST00000477060.1	608	426	1.2954	0.538338409867	0.990400831171505
ENST00000489648.5	744	132	1.1289	-0.12311167015	0.0373967732788979
ENST00000291759.4	1944	1500	1.1557	0.334493751421	0.999999648247318
ENST00000578780.1	911	543	0.9031	0.01765796208	0.804842001349504
ENST00000464968.1	552	135	1.1609	0.505980444829	0.673453837745144
ENST00000590638.5	862	657	0.5897	0.136320567724	0.911707873365153
ENST00000539025.5	1210	225	1.2387	-0.293454307554	0.0527335602983793
ENST00000546763.1	846	222	1.0559	0.254817980534	0.448926685754013
ENST00000493385.5	612	363	1.0254	0.127908259961	0.624816402622061
ENST00000448250.6	843	684	0.8021	0.155521323949	0.970300505550693
ENST00000320005.5	4347	2430	0.8457	0.138290297219	0.999999999883602
ENST00000498441.1	352	114	0.7602	-0.0798836640238	0.0116977084539355
ENST00000240189.2	1642	1425	1.1886	0.161932676087	0.999997963088262
ENST00000463857.1	3937	402	0.8176	0.373009388424	0.822747283479352
ENST00000588511.5	2251	924	1.0771	0.506732936906	0.99989626525054
ENST00000464538.1	664	237	1.132	0.330312396282	0.666687027782777
ENST00000480009.1	1050	744	1.0899	0.527521267306	0.999386605291379
ENST00000441508.2	4837	867	0.5021	0.0113637953465	0.967888770149843
ENST00000548020.5	1100	522	0.9486	0.0519598210814	0.822959523679213
ENST00000375859.3	4484	789	0.982	0.197163095924	0.995200322419337
ENST00000488221.5	859	507	1.2226	0.637984532819	0.997220247742916
ENST00000579018.5	526	135	1.2005	0.0068960779938	0.102771730504141
ENST00000558648.5	664	555	1.2129	0.466314430602	0.995298391945614
ENST00000361034.7	4315	1737	1.2673	0.499446168844	0.999999992930848
ENST00000265012.4	4214	1209	0.7338	0.0734105271944	0.999784326678103
ENST00000548823.1	1368	297	1.2376	0.474420394693	0.928535959457903
ENST00000636477.1	941	756	1.153	0.644741796397	0.999789320462706
ENST00000482929.6	1524	1035	0.5857	-0.00339849090954	0.996549302145012
ENST00000617189.1	1990	405	0.8048	0.130704107981	0.540136820424024
ENST00000486744.3	596	321	0.9575	0.431554412907	0.838833903797473
ENST00000388711.7	3022	1206	1.2411	0.481488700505	0.999996944014906
ENST00000545344.5	666	543	0.9827	0.0350085354628	0.859356185779138
ENST00000457773.1	649	204	0.6815	-0.0310712549679	0.0316436629314982
ENST00000610983.1	1812	1296	0.8408	0.37976793785	0.999992301544303
ENST00000493434.1	483	171	0.9048	-0.000275083449637	0.056013162364206
ENST00000544538.5	3789	1080	0.9728	0.155781919349	0.999762553551346
ENST00000556351.5	838	273	0.8473	0.0581875708313	0.175624464464726
ENST00000247291.7	3364	453	1.2487	0.477139564635	0.98600601613947
ENST00000637410.1	2541	2379	1.2708	0.460305325862	0.999999999993895
ENST00000471098.1	559	513	0.77	-0.0264473221589	0.59243514911382
ENST00000420673.5	682	300	0.9722	0.0362665814738	0.281279316128603
ENST00000473118.5	701	603	0.9796	0.186524640918	0.967329228861583
ENST00000508670.1	550	240	0.925	0.102548552343	0.203810767880815
ENST00000561328.1	5901	1179	0.9057	0.0143755162388	0.999738214397816
ENST00000489456.1	645	288	1.021	0.312836478013	0.684855083004822
ENST00000462441.1	332	72	1.1278	-0.445315373655	0.00285521684520457
ENST00000460888.1	580	273	1.1655	0.446802209099	0.872470206660124
ENST00000368896.1	704	285	0.8781	0.185600656474	0.371607583571727
ENST00000482354.5	1870	1461	0.8726	0.104587443454	0.999994196486593
ENST00000359525.2	686	261	0.5893	0.0999954530976	0.0904736274776994
ENST00000491438.2	438	177	0.9549	-0.160251320355	0.0278410445964137
ENST00000587401.5	702	585	1.29	0.574814669263	0.998658835606227
ENST00000307624.7	2086	1668	1.0455	0.161576746224	0.999999774042329
ENST00000478859.5	3990	1782	1.081	0.270904348777	0.999999968070476
ENST00000418500.1	303	153	0.9895	0.0677037391089	0.0901711437105355
ENST00000553808.5	1060	546	0.9554	0.22761694209	0.947678408307842
ENST00000567064.5	758	612	1.1189	0.59527963343	0.998416055507412
ENST00000472604.1	481	93	0.584	-0.0036735767475	0.00797417893410267
ENST00000510607.1	521	183	0.5865	-0.101319533523	0.0120954707652435
ENST00000557203.1	524	342	1.0662	0.453550547869	0.916571886434054
ENST00000498773.5	471	84	0.676	-0.0965340971591	0.00565217786087364
ENST00000542975.1	577	420	1.1816	0.312576987176	0.943146058142542
ENST00000545796.5	3558	1416	1.1942	0.396393421996	0.999999408381531
ENST00000511312.2	943	387	0.8002	0.0604900686132	0.395317567529712
ENST00000492429.2	2658	621	1.1792	0.365747046893	0.994820016671519
ENST00000566159.1	2642	297	0.6129	-0.103572810867	0.040453430020731
ENST00000557033.1	760	132	0.8563	-0.250366154005	0.00695822770237184
ENST00000514886.1	2674	2199	0.9671	0.0447654146409	0.999999998366116
ENST00000621710.2	2952	2190	1.3126	0.411044029153	0.999999999939601
ENST00000455345.6	3185	2520	0.936	0.0375881333326	0.99999999994615
ENST00000515731.1	651	153	0.7154	0.0311552041932	0.029389604977515
ENST00000444777.1	622	138	0.5995	0.0113348928203	0.0150188962011009
ENST00000470589.1	4826	321	0.831	0.0980012063985	0.260664259713579
ENST00000474736.1	274	228	1.2948	0.123788016162	0.480481161289909
ENST00000492877.1	2861	492	0.7175	0.00274747502754	0.502265311572952
ENST00000557916.5	1401	1017	1.0194	0.448870617969	0.999939367379357
ENST00000556982.1	583	378	1.1487	0.35521436062	0.923001280859986
ENST00000329967.10	802	528	1.047	0.422988469381	0.985380922613581
ENST00000557127.1	472	312	1.05	0.260099145707	0.697223537092514
ENST00000477777.1	629	435	1.2223	0.524737517271	0.987888926199824
ENST00000471362.5	420	273	0.6994	-0.0466744415649	0.0647956426191372
ENST00000289989.9	2016	1098	0.9798	0.342556270535	0.999944632144182
ENST00000490819.1	240	144	1.2019	-0.205381391769	0.034431003836958
ENST00000397200.8	1643	930	1.3128	0.53737404474	0.999965429336337
ENST00000453899.5	1598	1071	0.7894	0.249777048766	0.99975227745093
ENST00000489393.1	301	132	0.745	0.17847557611	0.0619764606284922
ENST00000628146.2	597	450	0.9853	0.217018188912	0.868380739967542
ENST00000276390.6	2875	1536	1.0503	0.217670024275	0.999999276959817
ENST00000457354.6	3995	843	0.836	0.019443742584	0.987673648980688
ENST00000511904.1	690	369	0.9956	0.251741912705	0.77234913344608
ENST00000547803.1	500	405	0.8098	0.278793336865	0.761055362712353
ENST00000505944.5	865	273	1.1046	-0.085585978566	0.177517287403983
ENST00000534996.5	557	156	0.8768	0.0373428505993	0.0539292165830018
ENST00000518928.1	940	459	1.2712	0.481281824261	0.989623393295427
ENST00000425231.2	1416	1032	1.0767	0.284816364928	0.999886046711618
ENST00000376916.7	848	537	1.0691	0.331611707603	0.97876315592602
ENST00000550843.1	495	495	0.7012	-0.0101926112976	0.509409558884749
ENST00000589156.1	539	330	0.9687	-0.00106204892263	0.302961521779866
ENST00000543309.5	865	189	1.0556	0.0312165465267	0.126401524416205
ENST00000409790.5	6891	3162	1.3126	0.44482194945	1
ENST00000595412.5	1190	579	1.1597	0.182687827649	0.975643307655842
ENST00000444759.5	2717	2019	1.0023	0.264225156286	0.999999997130775
ENST00000637306.1	100	6	0.4293	0.0323689883217	0.00225904713653221
ENST00000586774.1	427	306	0.7364	0.308875806187	0.496102493860779
ENST00000473194.5	861	474	0.8945	0.261044995694	0.890407748243638
ENST00000533316.1	578	423	1.2186	0.279056115231	0.940831546608129
ENST00000588743.2	369	198	1.064	0.462887076728	0.699134841568186
ENST00000490734.6	2004	1011	0.9901	0.547060066957	0.999959137843488
ENST00000552907.5	812	297	0.8147	0.197951948917	0.368049432951205
ENST00000546666.1	292	144	1.3362	0.37714679691	0.659549054227676
ENST00000576705.1	459	399	1.2267	0.378116833412	0.958251341584313
ENST00000528561.5	1099	108	0.9613	-0.363385686082	0.00378912361356364
ENST00000594287.6	951	414	1.0866	0.539398690072	0.97746818385249
ENST00000553221.5	675	444	1.008	0.189052678384	0.848625551094608
