mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
GI|322506096|REF|NM_001203247.1|	2708	2241	0.9281	0.149702445158	0.999999999380852
GI|383286742|REF|NR_047517.1|	2370	321	0.9457	0.218891787719	0.555059427125989
GI|335353771|REF|NR_038366.1|	1052	243	0.4567	-0.191149434664	0.0085506825693164
GI|331284131|REF|NR_037843.2|	3772	213	0.6275	-0.0279522792153	0.0251155855176418
GI|68468077|REF|XM_716785.1|	2145	2145	0.8929	-0.0898221355789	0.999999991512531
GI|167000144|REF|NR_004855.2|	500	219	0.9365	0.147968474697	0.217620972824659
GI|30681071|REF|NM_180219.1|	542	99	0.4171	-0.599143961156	0.000129906009181628
GI|325297033|REF|NR_015508.2|	3784	174	0.5092	-0.417086637436	0.00104260689962127
GI|261278335|REF|NR_001461.5|	83437	753	1.0178	-0.0280725775471	0.345055894284538
GI|375268763|REF|NR_046325.1|	764	270	0.6257	0.0580839849331	0.0878394357925856
GI|346227181|REF|NR_024065.2|	2903	189	0.7368	-0.152823803329	0.0139164602931551
GI|388890243|REF|NR_051960.1|	566	132	0.9728	0.021926430394	0.0523383145463642
GI|387598079|REF|NR_047499.1|	1340	156	1.1451	0.0365341952247	0.120510000958688
GI|302148471|REF|NR_036469.1|	2956	309	0.9806	0.0178328219952	0.260181480611199
GI|354459380|REF|NR_045388.1|	1386	198	1.0498	-0.159902107187	0.045616835461317
GI|207113128|REF|NR_002819.2|	8708	213	0.6529	0.00532109086388	0.0255806034960802
GI|290543313|REF|NR_002766.2|	1595	255	1.2214	0.198362528711	0.586869830819639
GI|209862755|REF|NR_001458.3|	1500	129	0.8215	-0.440584234336	0.00181610428686755
GI|224994261|REF|NR_027350.1|	5018	213	0.6149	-0.334350036846	0.00357613342191071
GI|348041219|REF|NR_045199.1|	798	177	0.6399	-0.232180186536	0.00608944756751749
GI|254939657|REF|NR_028262.1|	2687	216	1.0459	-0.135794330214	0.0585304696332429
GI|389565506|REF|NR_051976.1|	615	309	0.852	-0.0295248607039	0.161467292011212
GI|256773191|REF|NR_028375.1|	924	165	0.767	-0.213228207896	0.00916540732093799
GI|255306270|REF|NR_028272.1|	3756	294	0.9204	-0.230758833139	0.0486722244772324
GI|141802301|REF|NR_002846.2|	2248	231	0.5787	-0.18120389882	0.0112944872959077
GI|393541050|REF|NR_030769.2|	4345	291	0.4912	-0.109361780025	0.0222815324219175
GI|343432675|REF|NR_045006.1|	2730	216	0.7763	0.076066723212	0.0813624452754859
GI|350539830|REF|NR_045262.1|	1992	465	1.0059	0.128699240089	0.819522012110603
GI|291084509|REF|NR_028370.1|	384	174	1.2634	0.0638140609013	0.23858222891926
GI|389565499|REF|NR_047498.1|	669	180	0.932	-0.0573677505611	0.0480292165090657
GI|336455108|REF|NR_038892.1|	1575	258	1.2049	-0.356116807604	0.0458296256820337
GI|224589801:24536051-24544975	8925	297	0.4735	-0.201084125134	0.0101199472015844
GI|193211483|REF|NR_023917.1|	3932	1110	0.8839	0.0852148483663	0.999643368462516
GI|389886559|REF|NR_003367.2|	1716	342	0.5373	-0.105670950151	0.0528789252892073
GI|288682978|REF|NR_003491.2|	10193	300	0.5952	-0.0352115806235	0.0394316237497226
GI|25168295|REF|NR_000961.1|	802	306	0.6178	0.0316602248572	0.106480430644515
GI|386642920|REF|NR_048536.1|	2591	354	0.57	-0.0800150368601	0.0737313628268122
GI|45561196|REF|NR_002098.1|	3748	255	0.5495	-0.0614451462952	0.025093094122668
GI|386764964|REF|NR_002105.2|	571	138	0.6948	-0.217910427721	0.0052559457805773
GI|117553581|REF|NM_015056.2|	5087	2277	1.1095	0.313246933562	0.99999999990647
GI|291084510|REF|NR_028371.1|	1554	231	0.742	-0.16526265804	0.0224365862158654
GI|170014694|REF|NR_002717.2|	1472	309	0.6242	0.0137010756565	0.0982076901243929
GI|327532740|REF|NR_038082.1|	5352	390	0.6586	-0.0299861388434	0.158376791942949
GI|241982697|REF|NR_015580.1|	2970	321	0.5026	0.0670205477807	0.094421793270843
GI|359298505|REF|NM_001035235.3|	1955	711	0.8202	0.259424861983	0.98811454849976
GI|146149265|REF|NM_145831.3|	2337	1686	0.9461	0.283315791154	0.999999873955843
GI|168823573|REF|NR_015381.1|	751	273	0.5716	-0.0549434065296	0.0399866133792508
GI|242117924|REF|NR_002844.2|	4306	228	0.8675	-0.320843955341	0.0113141799284571
GI|71040112|REF|NR_002323.1|	7115	408	0.9165	0.0554889582954	0.460599154730453
GI|68303551|REF|NR_002321.1|	4726	231	0.8174	0.0632986105314	0.0910066160047446
GI|294832008|REF|NR_002873.2|	2118	162	0.7079	-0.0733391181401	0.015719864103453
GI|221136857|REF|NM_001143990.1|	1837	1647	0.8049	0.331413270036	0.999999769462641
GI|383087740|REF|NR_001564.2|	19296	411	0.6629	-0.128371451379	0.058294487349614
GI|10436045|DBJ|AK023948.1|	2807	225	1.0561	-0.117353236331	0.0733239222880484
GI|26089250|DBJ|AK042766.1|	1029	198	0.6918	-0.118469735571	0.0179178549216014
GI|213688400|REF|NR_024499.1|	3026	303	1.0764	0.21400407669	0.599809048965379
GI|323276705|REF|NR_037853.1|	2305	1287	1.276	0.491592344993	0.999999009990693
GI|195539323|REF|NR_024049.1|	1314	366	0.77	-0.0567889718906	0.183009914400252
GI|289629233|REF|NR_033346.1|	849	240	0.9667	0.0375591135843	0.163876071785265
GI|223278416|REF|NR_026783.1|	3518	765	0.4971	-0.171445428922	0.770388111643478
GI|27881329|GB|BX118339.1|BX118339	738	120	0.7485	-0.080270573034	0.0117357151761686
GI|112421133|REF|NM_018958.2|	8053	3471	0.9423	0.111589146563	1
GI|223972640|REF|NR_026939.1|	3284	309	0.891	-0.0223436959956	0.165801682960558
GI|345525396|REF|NR_038398.2|	1915	219	0.5387	-0.0687738357428	0.017230274146021
GI|239741941|REF|XM_931148.3|	795	663	0.5068	0.0651219554646	0.843914347383785
GI|381388783|REF|NR_034105.2|	1070	138	0.3766	-0.188548331018	0.002047270708824
GI|380748931|REF|NR_015379.3|	2314	246	0.3982	-0.255369332633	0.00458598503949598
GI|339276056|REF|NR_040247.1|	2482	216	0.5339	-0.120565141457	0.0116677534357662
GI|89363046|REF|NM_004938.2|	5942	4293	1.2393	0.397874156112	1
GI|213417681|REF|NR_002227.2|	3892	213	0.5765	-0.161924851688	0.00943173925125556
GI|83715986|REF|NR_002605.1|	874	237	0.5625	-0.0754235023954	0.0231224746394922
GI|126091094|REF|NM_001081563.1|	3261	1920	1.213	0.498523224184	0.999999998955686
GI|336455114|REF|NR_038896.1|	1640	228	0.4437	0.0763908905241	0.0331013558992302
GI|284005302|REF|NR_015370.2|	1194	363	0.6579	0.085372018638	0.259835077710216
GI|224493666|REF|NR_027122.1|	3153	243	0.7355	0.00111111356837	0.0606199379316859
GI|397139088|REF|XR_158787.1|	1941	318	0.4708	-0.230200683734	0.0155016732088299
GI|209413770|REF|NR_002785.2|	1158	294	0.7645	0.0568788820597	0.164895188041045
GI|116089271|REF|NR_003245.1|	896	105	0.713	-0.0154982052053	0.0128800510371226
GI|341932552|REF|NR_040662.1|	2547	399	0.5357	-0.0512999691604	0.122511522839519
GI|354623064|REF|NR_045414.1|	740	129	0.8204	-0.0586001315891	0.0188284369469905
GI|84872052|REF|NR_002768.1|	5005	201	0.6079	-0.370474450483	0.00245596963066917
GI|253970425|REF|NR_028044.1|	2881	600	0.5669	0.0238657898247	0.695351066007321
GI|269973860|REF|NM_000417.2|	3216	819	0.682	0.156360720953	0.988544966429492
GI|193211482|REF|NR_023915.1|	4498	237	0.7625	-0.333387462044	0.00801631884151175
GI|219277666|REF|NR_024627.1|	1109	207	0.685	0.0859680545597	0.0635404715491264
GI|381342489|REF|NR_002728.3|	91671	633	1.0418	0.0726765548411	0.149216874565456
GI|222080071|REF|NR_026679.1|	2913	348	0.7818	-0.0539006447177	0.150979565539665
GI|197116365|REF|NR_024089.1|	730	201	0.8488	0.0808493139881	0.0994643334899312
GI|223468702|REF|NR_026805.1|	1666	207	0.4846	0.0615824125638	0.0276588260485775
GI|213417754|REF|NR_015391.1|	2105	135	0.9568	0.0544983256909	0.0570766320946955
GI|342307097|REF|NM_003954.3|	4476	2844	0.9806	0.354946833052	0.999999999999807
GI|161087002|REF|NR_004382.1|	3242	225	0.7929	-0.152004257293	0.024647204802007
GI|212549571|REF|NR_024430.1|	3082	174	0.964	-0.409861377866	0.00540571177073095
GI|224451067|REF|NR_027054.1|	2166	246	0.7115	-0.0257085912238	0.052232920295268
GI|223029490|REF|NR_026766.1|	770	330	0.504	-0.122593735985	0.039723117453016
GI|167621410|REF|NR_015342.1|	3735	180	0.9409	-0.128456105117	0.027772554733606
GI|84872058|REF|NR_002769.1|	1603	114	0.8592	-0.559717057251	0.00084470231818842
GI|115392000|REF|NR_003202.1|	1630	186	0.6577	0.0711488453457	0.0415677100176438
GI|224465196|REF|NR_027070.1|	531	144	0.7528	-0.125219023565	0.0119926933978395
GI|215272351|REF|NM_001142353.1|	3165	1578	0.9782	0.0427485377536	0.999998298118958
GI|223555922|REF|NR_026816.1|	600	180	0.764	0.0366131188893	0.0477993324960071
GI|194440723|REF|NR_024037.1|	2099	189	0.7568	-0.159383849894	0.0149578353980572
GI|115527095|REF|NR_003239.1|	1101	345	0.6475	-0.0716221451949	0.0969448161218422
GI|302191642|REF|NR_036473.1|	2346	411	0.5167	-0.17233495522	0.0676378372889518
GI|303227931|REF|NR_003141.3|	1100	162	0.6756	-0.223150736726	0.00605011817611276
GI|157042796|REF|NR_003038.2|	524	114	0.6813	-0.227787844097	0.00362766552027635
GI|166091438|REF|NR_004053.2|	2529	210	0.7461	0.00252317627181	0.0460681369028036
GI|255652926|REF|NR_028288.1|	3307	360	0.6	-0.0813389899969	0.0826035260910682
GI|193804930|REF|NR_024015.1|	1197	303	0.6989	-0.0875646969821	0.0674615177938517
GI|38176147|REF|NR_001566.1|	451	276	0.4846	0.114284039795	0.0830679379024134
GI|300795874|REF|NR_034108.1|	4943	225	0.6907	0.0275691385946	0.0459131311719266
GI|193083189|REF|NR_023920.1|	2354	279	0.8025	-0.0332630152694	0.0934977539755849
GI|374093228|REF|NR_046189.1|	1906	207	0.788	-0.27211690324	0.0104357255936425
GI|71533178|REF|NR_002438.1|	939	120	0.4503	-0.0493396754144	0.00504357786643072
GI|308081983|REF|NR_003604.2|	1020	354	0.9194	0.148361702613	0.536360204662017
