mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
ENST00000547928.1	626	456	0.9993	0.0355319325247	0.71078618000006
ENST00000629360.2	3594	1482	1.2102	0.260799334024	0.999999389604159
ENST00000358987.7	1518	1185	0.838	0.0431727680763	0.999795870447809
ENST00000486218.1	788	228	1.2327	0.846419663702	0.983122637936879
ENST00000536573.6	1832	1491	1.1801	0.357732474997	0.99999969130687
ENST00000329196.6	2238	2055	1.2173	0.455114881059	0.999999999720428
ENST00000591868.1	143	63	0.932	0.149849127981	0.0470026205711635
ENST00000371950.3	4652	882	0.9102	0.14257213909	0.996941814725127
ENST00000215368.3	949	642	1.2673	0.619984127785	0.99940887228893
ENST00000637463.1	641	408	0.5235	-0.162144106491	0.0773900555633935
ENST00000403885.1	650	381	1.1621	0.490320949822	0.967066845067218
ENST00000400325.5	1675	1152	0.9448	0.223854680018	0.99993113754213
ENST00000566933.5	658	363	0.4074	0.0507651908977	0.109978952325055
ENST00000424407.1	768	261	1.1446	0.140621900173	0.462168440499593
ENST00000512393.1	632	138	1.031	-0.303497804112	0.00988405086050269
ENST00000430151.2	1046	564	0.9695	0.3573358626	0.980820165645054
ENST00000530359.5	560	177	0.8104	-0.000333352218614	0.043630536146285
ENST00000605126.1	456	216	1.0903	-0.0392465320546	0.128237509176861
ENST00000637393.1	833	540	1.339	0.416574062702	0.995086797913991
ENST00000634637.1	890	507	1.2159	0.51199580066	0.993899586660864
ENST00000558848.1	639	276	0.7524	-0.0644049990861	0.0709053160290872
ENST00000521108.5	671	300	0.9674	-0.108250848442	0.138114482036537
ENST00000344233.6	612	222	0.8096	-0.143578311271	0.030507675900818
ENST00000581866.1	429	129	1.0864	-0.24705791766	0.0153224792693205
ENST00000601181.5	1172	360	0.9104	-0.0363430821466	0.279413323897433
ENST00000625822.1	84	42	0.6424	0.131384599808	0.012723919969628
ENST00000633713.1	53	21	0.912	-0.544129815589	0.000428598478177915
ENST00000458685.6	3328	621	0.7052	-0.0269546610612	0.769243113652144
ENST00000550756.1	2555	237	0.478	-0.318459858242	0.00367754667947535
ENST00000414818.1	831	744	0.8191	0.0496504588018	0.972736142961806
ENST00000564373.1	637	459	1.055	0.275669260291	0.92965439486777
ENST00000500576.4	592	393	0.6912	0.0118198925588	0.267033305363528
ENST00000476846.5	3218	2571	1.0049	0.201989806324	0.999999999991133
ENST00000371588.9	1075	783	0.6762	0.120783156315	0.980858120322749
ENST00000595798.5	2395	1911	0.8361	0.0355853447972	0.999999932976758
ENST00000636412.1	1674	669	1.1978	0.308026948221	0.996175840106765
ENST00000344799.5	1290	1230	0.9485	0.128535293789	0.999950397532639
ENST00000507939.5	713	357	0.9282	0.0308024654899	0.380611828854585
ENST00000558344.1	648	117	0.5117	-0.591817223333	0.000228798966240324
ENST00000527339.1	619	369	1.2468	0.155987453999	0.819117673609584
ENST00000448173.5	1716	351	1.085	0.290571555065	0.818733735880395
ENST00000497347.5	691	513	1.0745	0.473333550234	0.988447971859045
ENST00000472768.5	1417	414	1.0377	0.216778345818	0.834542616038227
ENST00000589254.1	565	141	0.893	-0.0296666354839	0.0328091375015741
ENST00000603341.1	463	195	1.1945	0.188365727913	0.398540085713495
ENST00000531351.1	423	78	0.8903	-0.173349982185	0.00695059828094943
ENST00000331491.1	411	411	1.2636	0.813604565881	0.997624546783408
ENST00000585534.1	613	462	0.7563	0.218638770579	0.775655504780275
ENST00000525753.1	346	135	1.0836	0.0762260497963	0.105345603833327
ENST00000369454.3	3505	642	1.1415	0.327094335305	0.993829270788967
ENST00000575206.1	590	273	1.1547	0.586464301331	0.938929351004374
ENST00000582186.5	565	120	0.806	-0.134499651692	0.0104082642819547
ENST00000463023.6	1513	951	0.696	0.106646458243	0.996904034487539
ENST00000465061.5	1762	741	0.9753	0.427259205442	0.998202970386114
ENST00000453429.1	797	579	1.1941	0.240944620383	0.98499037226791
ENST00000456455.1	284	282	1.109	0.257159700132	0.666929628199942
ENST00000399474.2	1057	513	1.1548	0.41328002553	0.987151457506926
ENST00000369103.2	804	546	1.1628	0.353268554983	0.987727847324457
ENST00000514627.5	854	336	1.2028	0.368662639643	0.906123375073361
ENST00000527572.5	737	210	1.0903	0.395606727591	0.654672564908278
ENST00000424441.1	1356	1296	0.8976	0.00391283453918	0.99993960192528
ENST00000587113.1	3226	777	1.0248	0.214177876315	0.996009771231391
ENST00000462681.1	1499	369	0.8363	0.16214565928	0.521096498095979
ENST00000498673.5	480	93	0.6054	-0.223990180903	0.0022678374981915
ENST00000440844.5	697	114	0.7832	-0.186316039514	0.00654759360215965
ENST00000379808.7	7254	4299	1.2125	0.386429121518	1
ENST00000471795.1	689	291	0.9805	0.0456165367731	0.278111383641804
ENST00000441059.5	540	267	0.6347	0.135952493707	0.134932300528804
ENST00000569004.5	806	465	0.7398	0.109004043775	0.632122831474813
ENST00000569646.5	643	360	1.1259	0.349496178415	0.897143065704126
ENST00000522205.5	882	480	0.9224	0.063085186083	0.741885100109638
ENST00000372656.3	921	315	1.1919	0.168066910663	0.684327615024544
ENST00000452550.5	865	294	1.1764	0.311165526619	0.795237336748968
ENST00000450048.1	553	282	0.8697	0.400967620803	0.674221193354215
ENST00000292907.7	762	417	0.7899	0.0170107513645	0.406415047033626
ENST00000396251.1	6040	3366	1.073	0.400680919977	1
ENST00000381826.8	778	609	0.8159	0.142747768287	0.932201641219388
ENST00000586664.1	1102	450	0.9189	0.13755152471	0.759128852894101
ENST00000330494.11	7328	6003	1.1071	0.444162949663	1
ENST00000503662.1	364	165	1.085	-0.294383477064	0.0171462908252953
ENST00000476338.5	924	462	1.2502	0.479015605936	0.989078805832368
ENST00000490238.5	699	294	1.1555	0.264586866467	0.733253561226907
ENST00000469862.1	734	639	1.0361	0.155301769954	0.977996532697607
ENST00000473941.5	1024	855	1.3102	0.617229548783	0.999951936888939
ENST00000289371.10	5777	3663	1.1186	0.242201270433	1
ENST00000417510.5	1873	636	0.8873	0.497083660823	0.994828346772804
ENST00000495342.1	813	519	1.2158	0.0161431080707	0.902246589272748
ENST00000627762.1	456	213	0.8427	0.287425649496	0.305471094490891
ENST00000494049.1	685	369	0.7985	0.146267921973	0.475623161933134
ENST00000605042.1	671	474	1.2655	0.386234863421	0.984387032660519
ENST00000452752.5	566	306	1.1893	0.403434094913	0.892046433759539
ENST00000487427.5	805	411	0.858	0.1214553492	0.603545661644173
ENST00000262352.7	3722	1575	1.2555	0.310606534202	0.999999862687535
ENST00000404100.1	426	375	0.6238	-0.0170930122711	0.16661690044221
ENST00000444045.1	682	537	1.1744	0.272649033365	0.979058104264348
ENST00000482151.1	4841	720	1.2741	0.468899697407	0.999253040369697
ENST00000269081.8	6362	4632	0.829	-0.0319404619745	1
ENST00000558964.5	4441	4353	1.0385	0.175462748881	1
ENST00000460826.1	442	264	1.1654	0.267974631989	0.677943089680557
ENST00000519663.5	892	627	1.3124	0.525291865434	0.998940654271545
ENST00000615723.2	1324	270	0.9363	0.285590179344	0.52005179883839
ENST00000418230.5	908	648	1.0979	0.462438090574	0.997432569091998
ENST00000477455.5	696	309	0.986	0.242227015464	0.612822896950194
ENST00000513912.1	556	366	0.5764	-0.121178579458	0.0749774679182892
ENST00000508120.5	536	78	1.1539	-0.0573904824504	0.0337057330088668
ENST00000520479.1	119	60	1.0903	0.0754882159372	0.0498684513166329
ENST00000465010.1	1766	1137	0.8401	-0.00627279820222	0.999525667696978
ENST00000483615.1	822	774	1.2507	0.426003623535	0.999539295144465
ENST00000511560.1	763	108	1.1947	0.0824871025488	0.114746123014605
ENST00000548975.3	1904	1698	0.9253	0.0971349715232	0.99999964214279
ENST00000567845.5	2178	1491	1.0057	0.369237626388	0.999999464774041
ENST00000466355.1	931	828	1.2634	0.371750980747	0.999662975081208
ENST00000616132.4	2270	1374	1.243	0.60976613562	0.99999979579967
ENST00000415830.2	524	282	1.109	0.329558999021	0.754083333016273
ENST00000576807.1	624	342	0.8136	0.227189996469	0.536633913243506
ENST00000559201.5	938	189	0.5437	-0.0965645234394	0.0112377318901967
ENST00000412168.6	1540	666	1.2427	0.249596361825	0.995210717674161
ENST00000536885.1	639	435	0.5648	0.12663069866	0.430102178480736
ENST00000611981.1	1223	435	0.933	-0.0132633170571	0.526693745562828
ENST00000553472.1	474	312	1.1313	0.269076029897	0.762915510537652
ENST00000422850.5	1003	765	1.2952	0.588167101354	0.999834955292761
ENST00000455211.1	583	291	0.8857	-0.0489216650919	0.136047627585217
ENST00000475266.5	917	354	1.1997	0.357226823437	0.915679272064904
ENST00000544102.1	492	228	0.96	-0.123014073531	0.0605489367503031
ENST00000402234.2	644	285	0.8319	0.146904437561	0.28575012736421
ENST00000473223.5	2711	993	0.8698	0.130026707126	0.999012899332894
ENST00000412453.2	271	168	0.7365	0.0350714511088	0.0387117609637089
ENST00000393015.8	659	420	0.8226	0.0070464415497	0.428655671055284
ENST00000447467.6	2947	1887	1.0311	0.324013345587	0.999999991984676
ENST00000497393.1	567	483	0.9273	0.212648091361	0.884024411515375
ENST00000488112.1	1355	891	0.8791	0.0833812778426	0.996322897514832
ENST00000541668.5	1061	531	1.0274	0.0629920394969	0.878461489367843
ENST00000565727.5	599	159	0.5631	-0.655468148722	0.000297758537361965
ENST00000625006.1	48	48	0.4911	-0.4264158906	0.000277667289497169
ENST00000336233.9	2782	1200	0.9628	0.0524200818556	0.99988624889912
ENST00000371543.5	2714	462	1.1583	0.284400954488	0.948345933307922
ENST00000276659.9	3111	732	0.6609	0.000556821215578	0.922157314676767
ENST00000375119.7	1647	1326	0.9749	0.107139398682	0.999982034601151
ENST00000482953.5	3595	1317	1.2369	0.273464339343	0.999996734215757
ENST00000552542.5	828	360	1.3318	0.636933924556	0.99014386638803
ENST00000479042.1	133	78	0.9646	0.389361835315	0.218362196614129
ENST00000605230.1	823	147	0.9883	-0.250062421197	0.0128736488283799
ENST00000505370.1	809	51	1.137	-0.350851260522	0.00402218953099831
ENST00000453436.5	730	201	0.7077	-0.0582572269644	0.0283677859720627
ENST00000451316.6	2012	1233	1.1009	0.40576171803	0.99999451249136
ENST00000590749.2	473	243	1.1119	0.578305396792	0.900826364728927
ENST00000515110.1	606	213	0.6295	-0.0196201889888	0.0314384996255715
ENST00000528762.1	495	129	0.9068	0.224551979095	0.12743121597619
ENST00000550298.1	679	387	0.6481	-0.0516823178852	0.165820043315431
ENST00000463310.1	582	504	0.9627	0.126571033978	0.865869044323866
ENST00000485775.5	3363	1986	1.3269	0.415986489484	0.999999999440784
ENST00000476131.1	572	159	0.9445	0.00505686011069	0.0576247737423407
ENST00000556820.2	323	60	1.0765	0.440452602358	0.311897370620817
ENST00000354694.11	2295	1767	1.2558	0.59129222919	0.999999997304343
ENST00000261503.9	3948	3207	0.9871	0.300860445464	1
ENST00000474090.1	977	231	0.505	-0.130982315338	0.0127211170329866
ENST00000526659.1	628	381	1.2865	0.449792920545	0.972451889054397
ENST00000528401.1	546	120	0.7715	-0.0186637208936	0.0185301255789837
ENST00000381132.6	2408	594	0.9519	0.184558912087	0.956326403499777
ENST00000426828.5	2238	222	1.2734	0.499667448036	0.87590824645743
ENST00000613894.2	751	288	0.6679	-0.116223315345	0.0451964861291674
ENST00000508765.5	631	564	1.26	0.373907523174	0.993689744357344
ENST00000440903.1	441	57	0.5549	0.0185476997985	0.0055434665836396
ENST00000540293.1	1000	264	0.989	0.00109598490375	0.180371177541231
ENST00000617909.1	5095	3984	1.0524	0.1381037529	1
ENST00000443167.1	1987	1350	1.3126	0.5670253655	0.999999731854013
ENST00000604027.1	926	375	0.8695	0.0793693195755	0.44895784809279
ENST00000466041.1	573	300	0.7505	0.0789450685013	0.191948192745043
ENST00000534083.5	1919	1002	1.277	0.518006441983	0.999980043250296
ENST00000245960.9	3597	1743	1.1065	0.474621504629	0.99999998713909
ENST00000428711.1	484	318	1.1223	0.135422975409	0.597062698373957
ENST00000607039.1	1459	186	0.8158	-0.0288505280631	0.039527626470561
ENST00000462762.1	383	312	0.9124	0.0392418788501	0.273773247394358
ENST00000305368.8	2316	558	1.002	0.173199704943	0.942264352592653
ENST00000630093.1	911	234	0.9139	-0.0755402859809	0.071191992311622
ENST00000368122.2	1740	1011	0.9086	0.180490607807	0.999506922917401
ENST00000503972.5	933	786	1.2541	0.434040469462	0.999618473948531
ENST00000469190.1	626	312	0.9502	0.349251086433	0.735486193852184
ENST00000630174.1	268	96	0.6991	0.191404601954	0.0392508400898576
ENST00000489687.1	288	30	0.9153	-0.0505373734417	0.00937652256630416
ENST00000537508.5	583	183	1.2224	-0.262617306246	0.0394338297104704
ENST00000335960.10	4195	2985	1.0177	0.380558438911	1
ENST00000469596.5	532	402	0.9652	0.167682220049	0.728018698129842
ENST00000453710.1	744	549	0.6476	-0.184755688005	0.350706881777527
ENST00000422060.2	1352	585	1.1514	0.297032313796	0.988035763835712
ENST00000369997.7	1322	1242	1.1938	0.480177171026	0.999997791887325
ENST00000461035.5	486	189	0.578	0.218099900449	0.0813096296176822
ENST00000396200.3	4358	1689	0.9972	0.135330385469	0.999999719731346
ENST00000341193.9	3880	1809	1.1062	0.439276642766	0.999999992256681
ENST00000444719.5	762	213	0.8805	0.0328356223968	0.0951102370669019
ENST00000438468.1	308	195	0.7702	-0.243196091213	0.0111563961933123
ENST00000593209.5	1827	1440	1.1508	0.34437174979	0.999999344937668
ENST00000406017.3	2812	435	0.589	0.0957838803351	0.376519383336236
ENST00000509567.5	638	330	0.8495	-0.037511537629	0.186828451269088
ENST00000506325.5	2298	2298	0.9686	0.29112590804	0.999999999882039
ENST00000497229.1	1633	690	0.6711	0.250616307203	0.974313545255811
ENST00000497352.1	755	195	1.0242	0.254233464562	0.350939539569646
ENST00000472577.1	1140	528	1.0893	0.441057740595	0.988429202684312
ENST00000457220.1	922	156	0.5966	-0.161010922142	0.00634186229242508
ENST00000426584.5	816	720	0.8552	0.352731685092	0.994885200677331
ENST00000618160.4	3252	489	0.8523	0.100506145434	0.733404306946771
ENST00000594198.1	263	168	1.0369	0.363189652743	0.453868897944616
ENST00000468100.1	304	303	1.1061	0.437346207477	0.882009934740289
ENST00000525285.1	579	333	1.0037	-0.0525080563838	0.270240594231597
ENST00000630067.2	1123	318	0.8698	0.235408260766	0.523615405916288
ENST00000497716.5	1031	537	1.0333	0.477369240431	0.989865325343783
ENST00000357731.9	12811	1065	0.8114	0.13744026402	0.999102635405663
ENST00000369835.3	966	660	1.0555	0.390130334127	0.995963806840775
ENST00000315519.2	1174	993	0.7938	0.00100597291092	0.997424437185255
ENST00000544666.1	567	411	1.0583	0.36168243527	0.929664229199671
ENST00000492792.1	688	237	0.7513	0.0834185668783	0.107298797978669
ENST00000537210.2	1472	1242	0.7395	0.259655186064	0.999959367761247
ENST00000599462.1	589	84	0.62	-0.0977397899096	0.00460098073647797
ENST00000433753.4	2755	2247	1.1795	0.453624535425	0.999999999961414
ENST00000322246.4	342	342	0.8417	-0.0696052052356	0.176257994482594
ENST00000463578.1	288	135	0.6611	0.000340092551744	0.0170746723352012
ENST00000542832.1	554	519	1.0684	0.217118281289	0.950173663637888
ENST00000303097.11	3264	966	1.1854	0.149742596659	0.999588350433157
ENST00000564603.1	959	264	1.2082	0.506991365325	0.91002544486568
ENST00000378725.3	619	489	1.0994	0.303668748559	0.962347525506799
ENST00000504966.2	746	219	1.2597	0.479779888735	0.862305897871828
ENST00000421662.1	459	210	0.5649	-0.222346466383	0.00734642360257971
ENST00000460992.1	398	144	0.5915	0.0149313943772	0.0161483539750705
ENST00000438671.3	542	336	0.9447	0.0179326426746	0.324374668009742
ENST00000451047.1	555	117	1.2809	-0.152528352935	0.0447855735099334
ENST00000569773.1	739	306	1.1275	0.0829781727498	0.486173812503466
ENST00000462800.1	656	249	0.9647	0.065002760347	0.20444316070123
ENST00000379665.2	1076	939	1.0384	-0.11789983362	0.995856094984006
ENST00000621205.4	2003	1896	0.7993	0.00503950454502	0.999999893985146
ENST00000568502.1	546	105	1.2196	0.817662985763	0.922889294751051
ENST00000554948.1	565	411	0.9965	0.25349141155	0.847106467871075
ENST00000413071.1	760	333	1.0851	-0.122116524771	0.241379641047762
ENST00000472194.6	4314	1809	1.2264	0.55237861427	0.999999997362205
ENST00000487192.1	2196	243	0.8093	0.00248899572517	0.0812591780270462
ENST00000586082.1	579	270	1.2478	0.73890759491	0.981030069971493
ENST00000602682.5	1687	1554	0.9026	0.29578744761	0.999999426330425
ENST00000431221.6	799	471	0.9747	0.204465962359	0.880573757802119
ENST00000596119.5	1537	501	1.1866	0.55133112219	0.994108715048024
ENST00000539990.3	2401	927	0.8452	0.157180220328	0.99812697824236
ENST00000565207.1	623	291	1.207	0.193252731986	0.674025937451629
ENST00000375679.8	2567	2064	1.2964	0.459829318476	0.999999999809562
ENST00000480576.1	380	147	0.8913	0.240531601319	0.158072402883394
ENST00000505476.5	581	567	0.8836	0.0176313625882	0.836997722784167
ENST00000503552.1	774	669	1.136	0.530347612056	0.998828152503059
ENST00000460790.1	721	276	1.1622	-0.0127244484125	0.299202267388298
ENST00000593097.5	648	639	1.0117	0.187979038433	0.98041487190587
ENST00000455558.2	657	450	0.5433	-0.101309985246	0.171942123632972
ENST00000575771.5	852	378	0.8995	0.431684072962	0.888359922905898
ENST00000533124.5	559	333	0.7879	0.111549720524	0.322860502425208
ENST00000489396.2	555	447	1.2438	0.0747615560896	0.867989390554485
ENST00000473027.1	690	270	0.4754	-0.0365451624346	0.0314137047898323
ENST00000475303.1	546	228	0.7482	-0.0457055192641	0.0471651831576942
ENST00000414298.1	959	633	1.097	0.164674743209	0.981686842397657
ENST00000526813.1	2259	489	1.147	-0.0530980998356	0.759543658318781
ENST00000541003.5	551	444	1.0453	0.32726942707	0.936907186575669
ENST00000525997.1	650	534	1.2498	0.239459954621	0.979598742706029
ENST00000586354.1	775	357	0.6142	0.050031069225	0.189067849638317
ENST00000440317.1	728	474	0.8697	0.0928672531012	0.730304225892085
ENST00000370606.3	1968	1374	0.9675	0.422264737414	0.999998380218576
ENST00000621305.1	951	390	0.8229	-0.106145150863	0.210016335726392
ENST00000470626.1	883	261	0.9946	-0.0303614263468	0.152830536637943
ENST00000354565.2	942	942	0.7728	-0.101251645825	0.991060824751475
ENST00000632236.1	2326	339	0.8757	0.041175454695	0.290119053652121
ENST00000437704.3	5979	2994	0.9488	0.170960314038	0.999999999999867
ENST00000491996.1	744	39	1.0055	-0.41842075024	0.00149233261567985
ENST00000619124.1	676	360	0.8617	-0.171362029728	0.129274733440314
ENST00000358022.4	2052	639	0.9349	0.525205229258	0.996380744625843
ENST00000396208.3	5151	2976	0.9982	0.0182196322505	0.999999999999669
ENST00000562237.5	2186	1812	0.9361	0.174778687552	0.999999938943914
ENST00000469925.1	365	168	0.5269	-0.32755953405	0.00214952489226302
ENST00000618740.4	3421	3114	1.2884	0.319928590499	1
ENST00000566821.1	3024	687	1.2286	0.254488364226	0.995811558590352
ENST00000552627.1	409	264	1.244	0.245220989394	0.706618406251514
ENST00000484577.1	718	195	0.8813	0.384715093035	0.422215487974014
ENST00000506871.5	1741	1038	0.8532	-0.0420083773746	0.998299633415203
ENST00000381310.7	1810	747	1.0794	0.331185628287	0.997892547883635
ENST00000415935.1	482	96	0.8994	-0.127365743232	0.0115051036357759
ENST00000549295.1	576	348	1.1334	0.291208208295	0.846504270979084
ENST00000481947.1	1260	348	0.6236	-0.0272560632415	0.11712331261683
ENST00000307968.11	6388	3417	0.8158	0.0716449010987	1
ENST00000418457.6	532	312	1.0748	0.157816908046	0.573374957934841
ENST00000392524.6	2067	1137	1.0144	0.0777043385219	0.999841097661567
ENST00000379643.9	3918	2322	1.1006	0.307462406868	0.999999999943372
ENST00000594193.1	385	384	1.0751	0.246859171283	0.838970025388878
ENST00000413184.6	571	414	1.081	0.427021453202	0.956463086715063
ENST00000489744.1	430	390	0.4994	-0.11272963897	0.0793380051545183
ENST00000625004.3	506	357	0.7689	0.11090151923	0.368496327009194
ENST00000559583.1	531	441	0.6638	0.076806225519	0.457734981352492
ENST00000618353.1	1420	1362	0.7796	0.0504678843976	0.999967202400193
ENST00000424089.5	576	282	0.8297	0.222341057169	0.378536757508271
ENST00000415208.1	787	285	0.9475	-0.0730037296489	0.134711604971183
ENST00000551792.5	577	315	0.8498	-0.140497029793	0.0945644893615133
ENST00000562272.5	4135	1092	1.1898	0.520739307661	0.999989062595011
ENST00000553336.5	712	288	1.1271	0.275721846345	0.713618535315448
ENST00000572640.5	3736	3165	1.2763	0.338636241828	1
ENST00000423806.2	265	75	1.1924	0.363650058453	0.334745655472808
ENST00000472854.5	565	321	0.6605	-0.0165816502095	0.109882130376346
ENST00000514697.1	1901	1089	0.7478	0.235218186454	0.999740364143544
ENST00000587760.5	1487	1302	1.1827	0.492232592616	0.999998900313147
ENST00000371836.1	1454	654	0.8783	0.199996799703	0.974664906723502
ENST00000494116.1	276	207	0.9168	0.267714538562	0.322389306612526
ENST00000585322.1	527	75	0.7325	-0.24339973802	0.00254706518373854
ENST00000491713.1	339	207	0.8969	-0.0259988866927	0.0693188260049789
ENST00000636632.1	1955	747	1.108	0.252638837579	0.99690281862774
ENST00000262890.7	1003	696	1.2377	0.475063757723	0.999135604439108
ENST00000575346.1	711	579	0.8794	0.217641546018	0.950847302936245
ENST00000530340.5	1876	840	1.0814	0.422498754483	0.999572881333424
ENST00000566966.2	267	96	1.1975	0.250954449771	0.246335764230492
ENST00000586619.1	655	372	1.0152	0.546615040706	0.957468265768734
ENST00000328879.8	2616	1905	1.2089	0.461974101383	0.999999998490566
ENST00000437387.5	822	528	1.2198	0.544220937806	0.996092519254285
ENST00000445379.6	1933	1683	1.1728	0.378597601742	0.999999967267308
ENST00000629717.1	623	228	0.9723	0.338931424441	0.524127798869751
ENST00000596543.5	545	222	0.9186	0.211877615058	0.284474337293864
ENST00000460791.1	592	342	1.0233	0.196855866785	0.665376917119093
ENST00000378850.4	1134	930	0.8819	0.0103455829116	0.996377060920452
ENST00000547358.5	1320	1092	1.046	0.307159241616	0.99994376389584
ENST00000484123.1	351	144	0.7105	-0.176738340473	0.00769109273851259
ENST00000528290.5	502	273	1.1726	0.529209066955	0.920692820428736
ENST00000637777.1	728	612	0.9833	0.419753266128	0.992720002579574
ENST00000539627.5	1843	462	0.6726	-0.00805191739308	0.379642355135818
ENST00000406964.5	581	243	1.0469	0.165143814532	0.370347584730759
ENST00000606893.5	3372	1005	0.7079	-0.00968001123627	0.996359131755801
ENST00000514373.2	329	255	0.8549	-0.11640442344	0.0599161129787434
ENST00000527631.5	563	276	1.0701	0.092126209168	0.371997331716091
ENST00000529632.6	6534	3036	1.236	0.423729223338	1
ENST00000487219.1	693	372	1.2882	0.591281068538	0.986927445576347
ENST00000421137.2	167	162	0.9926	0.0182074132959	0.0763453729654345
ENST00000622146.4	1621	951	1.2607	0.533754740325	0.999966604649381
ENST00000620920.4	2257	354	0.8944	0.181806671209	0.54850838840862
ENST00000615670.4	4903	4221	0.8628	0.400547460121	1
ENST00000481669.1	352	201	1.3113	0.610553500213	0.932531534544309
ENST00000587153.1	554	183	1.1587	0.428904361946	0.686853715781669
ENST00000559618.1	438	219	0.7454	-0.0775373639689	0.0354557374858362
ENST00000562738.5	590	474	1.2233	0.309725074778	0.971766480062897
ENST00000580263.5	545	453	0.6977	0.119460118591	0.58412161073161
ENST00000463860.5	1639	798	1.223	0.428263218857	0.999600232587848
ENST00000554131.5	591	327	1.2212	0.397894631015	0.918470139156019
ENST00000295087.12	5326	540	0.8072	-0.0632470551754	0.579240277677362
ENST00000498657.1	802	165	1.2361	0.312056276857	0.532010300040535
ENST00000521538.5	531	216	0.9943	0.286053766773	0.431027163511558
ENST00000393143.5	3649	462	1.0089	0.256512401586	0.897949001729667
ENST00000504192.2	2525	984	1.0157	0.254203195198	0.999692195681241
ENST00000420916.6	882	735	1.0324	0.15284854173	0.992097011645099
ENST00000532023.5	563	396	0.7951	-0.0433718872434	0.278617155256163
ENST00000615672.4	612	327	0.8079	0.0227035922573	0.21739887705627
ENST00000466975.5	560	513	1.0943	-0.00529282601044	0.834833042360032
ENST00000530747.5	1930	309	0.9799	0.205903750667	0.537450886380453
ENST00000598716.2	855	570	0.8545	0.159582784741	0.918015541216861
ENST00000480127.1	420	189	0.9655	0.384943458805	0.481799327455375
ENST00000419728.6	541	498	0.9042	0.306677881793	0.936512325184534
ENST00000541790.3	1534	381	1.1652	0.563492109772	0.977817641571498
ENST00000637729.1	875	483	1.0113	0.363559876757	0.961563516243263
ENST00000340112.2	1445	1131	0.867	0.00591470717553	0.999578086369949
ENST00000597109.1	573	498	1.146	0.111986590502	0.912268025909408
ENST00000263642.2	3595	3078	1.0076	0.170208157781	1
ENST00000465506.5	1101	318	0.6821	0.212357767341	0.333772354385279
ENST00000425520.1	890	837	0.7158	0.21129516284	0.994709799014111
ENST00000420990.6	932	702	1.2458	0.413211821301	0.998860724328718
ENST00000490941.1	1048	222	1.2252	0.240429627137	0.569597492869071
ENST00000580179.2	496	237	0.9058	0.542554546859	0.770412990558608
ENST00000551338.1	560	396	1.1194	0.194526263422	0.833464394801496
ENST00000524069.1	729	663	1.1894	0.509631377222	0.998820764174852
ENST00000556175.1	775	387	0.619	0.0925313599028	0.300273865523026
ENST00000601956.5	409	63	1.0987	-0.0847427117179	0.0203738508026591
ENST00000472690.5	826	444	0.7668	0.120710363357	0.615242831573968
ENST00000522137.1	427	237	0.808	-0.0983837892812	0.0468824043243074
ENST00000570270.1	597	204	1.0895	0.440462485348	0.700489735034779
ENST00000436498.6	1003	471	1.1834	0.278109094733	0.959026778800212
ENST00000473394.1	348	186	0.7791	-0.101243763455	0.0242374316030795
ENST00000463064.1	561	348	1.0553	0.366158292802	0.869194885454285
ENST00000452572.1	888	888	0.6812	0.0361867457307	0.990295414451592
ENST00000251871.7	4874	1956	1.0718	0.088774897608	0.999999985086784
ENST00000370947.1	798	300	0.5033	-0.155504181547	0.023554989684489
ENST00000593136.2	500	450	1.193	0.312185579556	0.960285513731252
ENST00000486896.5	1509	630	0.6175	0.215644276042	0.929189887635485
ENST00000625206.2	580	534	1.3269	0.473978914165	0.996182319409089
ENST00000389856.9	1641	267	1.0801	0.260670068343	0.592373527573131
ENST00000270451.5	1298	594	0.7456	0.267753001548	0.949832197012287
ENST00000624316.3	2283	1437	0.8445	0.0450975301017	0.999987726081246
ENST00000392037.5	681	399	1.1966	0.510656894879	0.978580474292195
ENST00000510526.2	400	114	1.207	-0.00260813700133	0.0809058100305768
ENST00000415548.1	513	483	1.171	0.354852700493	0.976730740700862
ENST00000482023.5	851	216	0.9224	0.197511914148	0.253438752290508
ENST00000013070.10	3694	1278	0.987	0.209650739907	0.999982293624181
ENST00000444373.6	535	426	1.2256	0.697372372979	0.99534378565007
ENST00000546129.1	501	204	0.9718	0.0287401200572	0.11412495629804
ENST00000464368.1	569	396	0.9546	-0.0061343244341	0.456145728822945
ENST00000507592.5	749	417	1.0696	0.196947667467	0.842637867962298
ENST00000619649.4	834	447	0.8014	0.129608813719	0.662800601117826
ENST00000600636.5	555	330	1.2058	0.573742687636	0.969859620018039
ENST00000630500.1	548	162	1.1773	0.489349069944	0.727454975319083
ENST00000525179.1	678	666	0.7357	0.126939293313	0.947439917295617
ENST00000453084.5	914	879	0.7834	0.44766179079	0.999372120161784
ENST00000370185.7	5369	2292	0.8777	0.187030023202	0.999999999615903
ENST00000460602.5	974	471	0.9643	0.317043514827	0.933116661442982
ENST00000586850.1	417	360	1.2871	0.708451073844	0.992697355232558
ENST00000564620.5	812	780	0.9258	0.374781879827	0.998201773038618
ENST00000568380.1	332	240	1.2876	0.226891845459	0.657866583637576
ENST00000612034.2	925	684	1.1375	0.1868338492	0.992062386640513
ENST00000297324.4	1445	960	0.7635	0.121420749671	0.997977329683191
